"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_2w_1","OCI_M2_2w_2","OCI_M2_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Tanespimycin","Com_14886_neg","Tanespimycin","C31 H43 N3 O8",567.28541,7.289,566.27813,"Invalid mass","No results","No results","Phenylpropanoids and polyketides","Macrolactams","Not available","Macrolactams",764605.694399999,903368.3208,706936.0192,674535.7406,1282452.93,849837.8712,19.7836126387993,19.5868437803842,0.196768858415094,0.431023374770638,0.503200989663505,"stable",0.59819720352032
"Docosanoic Acid","Com_15140_neg","Docosanoic Acid","C22 H44 O2",340.334,11.214,339.32672,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids",1531633.084,720207.1544,1242643.149,565030.5609,792467.1196,1155215.625,19.6145638857632,20.0832241094837,-0.468660223720537,0.439827339790384,0.505750776589751,"stable",0.875603432660187
"2-(1H-indol-3-yl)-3-[4-(trifluoromethyl)phenyl]acrylonitrile","Com_15182_neg","2-(1H-indol-3-yl)-3-[4-(trifluoromethyl)phenyl]acrylonitrile","C18 H11 F3 N2",312.08986,6.742,311.08258,"Invalid mass","No results","No results",NA,NA,NA,NA,181631.5071,173620.7433,186934.7791,177659.673,166414.4371,189757.3208,17.4389912693875,17.4628034127241,-0.0238121433365706,0.429439067047124,0.502733849335523,"stable",0.347013644425977
"Vitamin B2","Com_15202_neg","Vitamin B2","C17 H20 N4 O6",376.13882,5.688,375.13165,"No results","No results","Full match","Organoheterocyclic compounds","Pteridines and derivatives","Alloxazines and isoalloxazines","Flavins",112902.5146,116512.2896,153070.4441,109414.7287,230432.3267,113228.1473,17.114101381522,16.946225641021,0.167875740501081,0.729937215000372,0.59770638545642,"stable",0.40525745939982
"LPC 20:5","Com_15219_neg","LPC 20:5","C28 H48 N O7 P",587.32252,8.671,586.31525,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",170954.1029,406273.8605,168218.3682,346000.2621,388527.8752,171943.3882,18.1198821013326,17.7917727540414,0.328109347291203,0.442673162183843,0.50655864243377,"stable",0.525814148286282
"5 methyl THF","Com_15267_neg","5 methyl THF","C20 H25 N7 O6",459.18721,4.92,458.17993,"No results","No results","Full match","Hydrocarbons","Unsaturated hydrocarbons","Branched unsaturated hydrocarbons","Branched unsaturated hydrocarbons",116248.2081,104851.142,112870.1077,105452.1338,101654.2561,104776.7706,16.6654997441919,16.7630453107825,-0.0975455665905827,0.0740338239205554,0.309437954043133,"stable",1.34015873688005
"Isoproterenol","Com_15334_neg","Isoproterenol","C11 H17 N O3",211.12098,5.786,210.11375,"No results","No results","Full match","Benzenoids","Phenols","Benzenediols","Catechols",326336.4513,856047.6084,328572.5486,330947.6603,315922.9153,333723.1418,18.3179162711355,18.7830615172186,-0.465145246083139,0.439908882986991,0.505774034272828,"stable",0.837241473626974
"Glutathione (oxidized)","Com_15376_neg","Glutathione (oxidized)","C20 H32 N6 O12 S2",612.153,4.844,611.14573,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",658891.445,650175.869299999,716487.088800001,693473.317200001,682076.5012,573067.6383,19.3038002614548,19.3635776460575,-0.059777384602679,0.693425461423056,0.585308129361524,"stable",0.542314326821439
"4-morpholino-3-nitrobenzene-1-sulfonamide","Com_15379_neg","4-morpholino-3-nitrobenzene-1-sulfonamide","C10 H13 N3 O5 S",287.05745,4.918,286.05017,"Full match","No results","No results",NA,NA,NA,NA,2105047.104,2491123.673,2197320.763,3108293.958,3511051.307,2988116.002,21.6073226305492,21.1070334531734,0.500289177375766,0.00469105548800369,0.211896368806258,"up",1.72877291546947
"PC 17:1_18:2","Com_15409_neg","PC 17:1_18:2","C43 H80 N O8 P",815.56691,11.516,814.55964,"No results","Invalid mass","No results",NA,NA,NA,NA,1389603.081,1615111.714,1519388.43,2904159.505,1345693.779,3571417.261,21.1992244174701,20.5215010876405,0.677723329829583,0.288319218798168,0.451167874757112,"stable",1.14912256062216
"Glutathione","Com_15428_neg","Glutathione","C10 H17 N3 O6 S",307.08378,7.464,306.07651,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",4478338.89,5594120.702,3517955.446,3381513.763,4371536.583,5490577.73,22.0458244554615,22.0854393359033,-0.039614880441821,0.918181107999495,0.651435152199198,"stable",0.131794265981137
"N1-(4-cyclohexylphenyl)-2-[(4-methylphenyl)thio]acetamide","Com_15432_neg","N1-(4-cyclohexylphenyl)-2-[(4-methylphenyl)thio]acetamide","C21 H25 N O S",375.14619,7.514,374.13892,"Invalid mass","No results","No results",NA,NA,NA,NA,146466.5962,110543.0754,114469.989,322225.4307,165715.5917,189672.4991,17.7230705485582,16.906357054969,0.81671349358917,0.0387944510038179,0.268269457880183,"up",1.46862554591598
"Pyridoxamine","Com_15500_neg","Pyridoxamine","C8 H12 N2 O2",168.08984,5.218,213.08798,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridoxamines","Pyridoxamine 5'-phosphates",793119.028999999,1061293.512,1054362.873,1276579.56,1689793.732,962487.629599999,20.2828920722634,19.8741700633138,0.408722008949574,0.269476781558448,0.442674777342493,"stable",1.11928004576901
"Flavin adenine dinucleotide","Com_15629_neg","Flavin adenine dinucleotide","C27 H33 N9 O15 P2",785.1583,5.874,784.15102,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Flavin nucleotides","Not available","Flavin nucleotides",439511.8474,376176.7667,369561.8021,405763.7656,877429.3693,546611.8916,19.1444537685954,18.5873499580443,0.557103810551176,0.28575349940651,0.450059076012556,"stable",1.19518600050359
"LPE 15:0","Com_15661_neg","LPE 15:0","C20 H42 N O7 P",439.27002,9.057,438.26274,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",160437.5032,150947.7328,155602.9211,141855.0792,123172.2392,146614.314,17.0620141092301,17.2476170249785,-0.185602915748433,0.0906465319835601,0.328084877391479,"stable",1.4035598754747
"LysoPE 18:2","Com_15785_neg","LysoPE 18:2","C23 H44 N O7 P",477.28629,8.42,476.27902,"No results","No results","Full match",NA,NA,NA,NA,372259.6966,661395.606899999,236073.3848,221585.7409,536831.609599999,222582.4775,18.1851987051121,18.5633265714439,-0.378127866331809,0.192606641312268,0.409754327130619,"stable",0.556818991056316
"20-Carboxy-Leukotriene B4","Com_16472_neg","20-Carboxy-Leukotriene B4","C20 H30 O6",366.20387,6.966,347.18582,"No results","No results","Full match",NA,NA,NA,NA,383082.8552,391107.8749,449213.9179,366043.0909,200891.7078,392250.498,18.2263760703839,18.6338490316468,-0.407472961262926,0.282066546052997,0.448440251978274,"stable",1.01289054274439
"LPS 20:0","Com_16514_neg","LPS 20:0","C26 H52 N O9 P",553.3386,11.497,552.33132,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",537136.797500001,817096.730500001,277038.0088,717808.025900001,761197.7377,747998.2327,19.5012752042828,18.9182672617365,0.58300794254632,0.325115977921452,0.466922229177377,"stable",1.00599200780823
"Mag (18:1)","Com_16562_neg","Mag (18:1)","C21 H40 O4",356.29278,10.122,401.29099,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Lineolic acids and derivatives",105082.3718,114984.1229,97348.51461,356929.6951,987975.442299999,220122.725,18.7024482105016,16.6877025431557,2.01474566734582,0.0715388088449731,0.306126911867327,"stable",1.57228493289418
"Lysopc 16:1","Com_16612_neg","Lysopc 16:1","C24 H48 N O7 P",493.31705,10.052,492.30977,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",230922.5435,362581.2018,155456.0466,649627.7465,815304.014999999,695458.2313,19.4512788888289,17.8437137689665,1.60756511986243,0.0314941862085332,0.266012973625394,"up",1.69688132632727
"PA 16:0_18:1","Com_16681_neg","PA 16:0_18:1","C37 H71 O8 P",674.48689,8.568,673.47961,"No results","Full match","No results",NA,NA,NA,NA,641594.9927,318430.0319,177062.1543,240482.849,189728.8307,129077.5505,17.4623441527357,18.3352721972938,-0.872928044558119,0.0916039345952541,0.329008321714638,"stable",1.10019068985683
"PE 14:0_16:0","Com_16759_neg","PE 14:0_16:0","C35 H70 N O8 P",617.47881,10.713,616.47154,"No results","Invalid mass","No results",NA,NA,NA,NA,2331005.922,1877014.019,382741.3766,2437964.917,324926.6872,403418.3236,19.3829725795903,20.1795131938097,-0.796540614219467,0.455162114637785,0.51001340827969,"stable",0.572403963133487
"N-Acetyl-D-tryptophan","Com_16762_neg","N-Acetyl-D-tryptophan","C13 H14 N2 O3",246.10101,5.314,245.09373,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",824982.040400001,1185007.205,1455384.06,826219.464300001,658259.6919,1501733.664,19.8342201314481,20.1011453571916,-0.26692522574351,0.455684346618727,0.510154742507684,"stable",0.55501087739727
"D-Fructose 1,6-bisphosphate","Com_16766_neg","D-Fructose 1,6-bisphosphate","C6 H14 O12 P2",339.99763,5.641,338.99036,"No results","No results","Full match",NA,NA,NA,NA,275282.0766,256722.3747,267180.2206,270829.2882,245043.0065,413577.7058,18.2024995262564,18.0226181173916,0.179881408864834,0.508846314938429,0.525223358994899,"stable",0.670799262382272
"PC 16:1_22:6","Com_16786_neg","PC 16:1_22:6","C46 H78 N O8 P",849.55851,9.278,848.55124,"No results","Invalid mass","No results",NA,NA,NA,NA,401187.9464,339446.3712,201035.4661,362445.4398,232290.6493,335820.8771,18.2167694210028,18.2012777956471,0.0154916253556934,0.97121473458402,0.664074849794871,"stable",0.0401353170771512
"D-Xylonic Acid","Com_16789_neg","D-Xylonic Acid","C5 H10 O6",166.04774,5.53,165.04065,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives",712973.8191,897566.194900001,668816.4256,311380.6001,739179.505,829186.881700001,19.1350741782911,19.5234663813722,-0.388392203081164,0.468676224587487,0.513593383447547,"stable",0.719602792590332
"PE 18:0_20:4","Com_16848_neg","PE 18:0_20:4","C43 H78 N O8 P",767.54426,9.097,766.53699,"No results","Full match","No results",NA,NA,NA,NA,400373.406,596840.3793,214170.532,301411.6811,311237.128,504240.9271,18.4642613816501,18.5021242361989,-0.037862854548802,0.959141502030969,0.661278651894155,"stable",0.0715838371127941
"Oleoyl-L-alpha-lysophosphatidic acid","Com_16909_neg","Oleoyl-L-alpha-lysophosphatidic acid","C21 H40 Na O7 P",458.24296,9.289,457.23568,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","1-acylglycerol-3-phosphates",631313.7864,440750.5002,645796.8645,557357.7671,338054.6828,455872.8417,18.7511377359946,19.106107107658,-0.354969371663387,0.063738660960134,0.294677199556107,"stable",1.01036676936937
"geranyl pp","Com_17050_neg","geranyl pp","C10 H20 O7 P2",314.06739,5.233,295.04944,"No results","No results","Full match","Lipids and lipid-like molecules","Prenol lipids","Isoprenoid phosphates","Isoprenoid phosphates",169394.3415,177807.9519,169070.2086,555819.227800001,389813.4946,172225.3865,18.3502063390778,17.3924164736488,0.957789865428946,0.192609737507479,0.409755948632327,"stable",1.28837261665093
"LPC 20:2","Com_17094_neg","LPC 20:2","C28 H54 N O7 P",593.36978,10.009,592.3625,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",369950.3851,490902.7531,269482.8052,753541.2241,552288.3019,547468.2288,19.2202682253736,18.4806279013064,0.739640324067217,0.121790356291958,0.358446189039795,"stable",1.46286000212919
"PC 14:0_14:0","Com_17134_neg","PC 14:0_14:0","C36 H72 N O8 P",723.50421,9.127,722.49693,"No results","Invalid mass","No results",NA,NA,NA,NA,138560.8216,133130.1003,135290.6277,129922.3005,107192.3142,139147.5757,16.9277959156295,17.0494465032058,-0.121650587576241,0.358875857643954,0.479508317164664,"stable",0.878337273093423
"Uridine 5'-Diphospho-N-Acetylgalactosamine","Com_17159_neg","Uridine 5'-Diphospho-N-Acetylgalactosamine","C17 H27 N3 O17 P2",607.08142,6.914,606.07414,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine nucleotide sugars","Pyrimidine nucleotide sugars",435408.6061,191585.1753,533723.8203,436644.6033,479188.1785,423435.6596,18.7660386736827,18.4351235594907,0.330915114192056,0.579830828291465,0.547010272417383,"stable",0.637276855610151
"GTP","Com_17259_neg","GTP","C10 H16 N5 O14 P3",522.99058,11.921,521.98331,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside triphosphates",1661097.451,1967623.254,1872081.778,1742630.007,1893403.835,2086890.563,20.8594363651159,20.8026466299191,0.056789735196773,0.453662897788642,0.509606298019845,"stable",0.489236568021781
"LPC 22:6","Com_17302_neg","LPC 22:6","C30 H50 N O7 P",613.33805,9.073,612.33077,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",143123.6119,457129.3069,217116.4343,678548.805400001,379978.5546,354970.4103,18.7816635922364,17.8857514571054,0.895912135130974,0.34513648481028,0.474603860071164,"stable",1.14867756783956
"2-Methylbutyl beta-D-glucopyranoside","Com_17392_neg","2-Methylbutyl beta-D-glucopyranoside","C11 H22 O6",296.14467,7.828,295.13739,"Invalid mass","No results","No results",NA,NA,NA,NA,948172.291500001,862977.6477,816594.889,1432797.085,501177.7185,1553354.398,19.9841070716879,19.7376714623395,0.246435609348406,0.684474095798776,0.582150992247599,"stable",0.422680163856576
"All-cis-4,7,10,13,16-docosapentaenoic acid","Com_17485_neg","All-cis-4,7,10,13,16-docosapentaenoic acid","C22 H34 O2",330.25592,7.871,329.24864,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids",902833.8656,507257.8398,716639.909300001,466952.0546,316373.4303,745630.810700001,18.8707619229597,19.3957832016397,-0.525021278679983,0.22362017861244,0.424238456513408,"stable",0.968995848998102
"6-phospho-D-glucono-1,5-lactone","Com_17718_neg","6-phospho-D-glucono-1,5-lactone","C6 H11 O9 P",258.01359,4.994,257.00632,"No results","No results","Full match",NA,NA,NA,NA,312630.7254,491799.9036,814324.229300001,401722.4734,810724.3393,354595.046,18.8935014771932,18.9323519259331,-0.0388504487399004,0.953448675162372,0.659943962265899,"stable",0.066418840377902
"LPI 16:1","Com_17789_neg","LPI 16:1","C25 H47 O12 P",570.28016,9.253,569.27289,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",975549.7601,1032443.237,962664.0686,735218.880299999,431161.9552,614075.154300001,19.1445801181008,19.9167199630262,-0.772139844925373,0.0930007621769075,0.330330487887017,"stable",1.60503407317246
"Tauroursodeoxycholic acid","Com_18001_neg","Tauroursodeoxycholic acid","C26 H45 N O6 S",499.29758,7.755,498.2903,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Taurinated bile acids and derivatives",211441.1157,251828.8075,177874.9465,162143.5482,264168.7259,199389.9943,17.6410819126367,17.6908280052745,-0.0497460926378146,0.796104373876808,0.61838269099194,"stable",0.184438417902409
"Gentisic acid","Com_18078_neg","Gentisic acid","C7 H6 O4",154.02691,5.031,153.01964,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives",183360.5213,590718.4055,169000.8511,113594.5481,225080.4848,540228.0743,17.8722748698431,18.00770185003,-0.135426980186935,0.897389240759864,0.646216310334415,"stable",0.144016007808535
"5-Methyl-dl-tryptophan","Com_18106_neg","5-Methyl-dl-tryptophan","C12 H14 N2 O2",218.10578,5.255,253.07527,"No results","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indolyl carboxylic acids and derivatives",444123.9098,347653.2675,435312.128499999,1484898.646,1029358.882,720940.696,19.9782562411835,18.6331943436866,1.34506189749687,0.050037091626304,0.270493558671477,"stable",1.6822022388341
"Alanyltyrosine","Com_18154_neg","Alanyltyrosine","C12 H16 N2 O4",252.11122,4.756,251.10395,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",990690.477000001,1107539.897,1027761.14,779996.5717,812133.3317,784840.483299999,19.5955017556665,19.9893585589744,-0.393856803307887,0.00564478030543183,0.220814550539953,"down",1.80575149676532
"Erucic acid","Com_18371_neg","Erucic acid","C22 H42 O2",338.31868,9.635,337.3114,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids",1380449.543,480233.4303,624808.7828,469429.0664,681773.695,611251.535,19.146962572477,19.5077127483459,-0.360750175868862,0.618192901217386,0.557391649042144,"stable",0.650069220530779
"L-(-)-alpha-Amino-epsilon-Caprolactam","Com_18477_neg","L-(-)-alpha-Amino-epsilon-Caprolactam","C6 H12 N2 O",128.09498,6.238,127.08771,"No results","No results","Full match","Organoheterocyclic compounds","Azepines","Not available","Azepines",187905.5486,218925.0775,227059.3814,172871.7749,169970.886,193160.9067,17.4445715172006,17.6841453198601,-0.239573802659489,0.0772437537707328,0.313477855489921,"stable",1.42134939485844
"2-Phosphoglyceric acid","Com_18485_neg","2-Phosphoglyceric acid","C3 H7 O7 P",185.99295,2.754,184.98567,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives",470110.2905,401685.745,393988.1369,321245.246,456787.7185,370905.1234,18.5317235286807,18.6820467128329,-0.15032318415221,0.555908090252413,0.540035236878836,"stable",0.761215809272337
"PC 17:0_18:1","Com_18593_neg","PC 17:0_18:1","C43 H84 N O8 P",819.5959,11.718,818.58862,"No results","Invalid mass","No results",NA,NA,NA,NA,103522.7113,54456.96527,331310.3889,76681.6511500001,34552.68336,43772.89172,15.5736179965849,16.9100802220664,-1.33646222548148,0.234537690938443,0.428618421922132,"stable",1.16490407924764
"3-(2,4-difluoroanilino)-2-(2-thienylsulfonyl)acrylonitrile","Com_18716_neg","3-(2,4-difluoroanilino)-2-(2-thienylsulfonyl)acrylonitrile","C13 H8 F2 N2 O2 S2",325.99879,8.53,324.99152,"Full match","No results","No results",NA,NA,NA,NA,66872.39088,63514.21576,68914.92078,64582.33671,52588.00205,66546.62516,15.894458656497,16.0188145814897,-0.12435592499264,0.234858221573348,0.428742161296096,"stable",0.904177879854821
"LNAPE 16:1/N-18:0","Com_18743_neg","LNAPE 16:1/N-18:0","C39 H76 N O8 P",1435.06265,7.05,716.52405,"No results","Invalid mass","No results",NA,NA,NA,NA,1053598.019,1720178.642,1164516.021,1163916.24,997419.552400001,1345346.742,20.1459811300523,20.2907730438896,-0.144791913837242,0.69637843081652,0.586339199207484,"stable",0.520253760317019
"Gly-Tyr-Ala","Com_18746_neg","Gly-Tyr-Ala","C14 H19 N3 O5",309.13215,4.764,308.12488,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Oligopeptides",643426.3404,643047.087899999,632132.158199999,414095.8043,560793.4168,468350.007100001,18.8646475029951,19.2866156720081,-0.421968169013049,0.0794967164028529,0.316176002020221,"stable",1.59643689406423
"Phosphopyruvic acid","Com_18793_neg","Phosphopyruvic acid","C3 H5 O6 P",167.98223,2.614,166.97495,"No results","No results","Full match","Organic acids and derivatives","Organic phosphoric acids and derivatives","Phosphate esters","Phosphate esters",318879.9384,237327.7023,378498.9106,218883.606,236531.5714,219187.8943,17.7777620698542,18.223034806014,-0.445272736159755,0.194109500500861,0.410536793414616,"stable",1.38673642218381
"lithocholic acid","Com_19192_neg","lithocholic acid","C24 H40 O3",376.2975,9.068,375.29022,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Monohydroxy bile acids, alcohols and derivatives",193443.3863,213751.1958,145623.9973,204721.8677,137160.2497,164452.9509,17.3453746564264,17.4730044783968,-0.12762982197038,0.669411923679845,0.576728673033462,"stable",0.487873329605604
"PE O-21:2_16:1","Com_19221_neg","PE O-21:2_16:1","C42 H80 N O7 P",741.56581,8.823,740.55853,"No results","Full match","No results",NA,NA,NA,NA,428427.3599,221673.2524,497796.0938,173624.5486,132269.6855,178387.6789,17.2877969306811,18.4639872166711,-1.17619028599003,0.0337177706844372,0.266799424758624,"down",1.56120260971418
"DL-Panthenol","Com_19243_neg","DL-Panthenol","C9 H19 N O4",205.13154,5.423,204.12427,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines",240181.266,428306.1767,257101.0484,215958.2252,175176.5525,253735.1314,17.6972688851355,18.1846743417801,-0.487405456644602,0.350136242191985,0.476421363425688,"stable",1.16292288915299
"4-Hydroxybenzoic acid","Com_19332_neg","4-Hydroxybenzoic acid","C7 H6 O3",138.02891,5.12,137.02164,"No results","Invalid mass","No results","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives",339755.2319,287259.393,421957.8522,192043.001,418305.0626,496764.462399999,18.3824894124129,18.3976233863714,-0.015133973958509,0.974132333279576,0.664743662204783,"stable",0.0312551376652888
"Palmitic acid","Com_1368_neg","Palmitic acid","C16 H32 O2",256.24021,0.42,255.23294,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",8069810.466,9152540.75200001,10026236.02,6874783.175,9083889.18299999,9681226.731,23.0115066311537,23.1090403285627,-0.0975336974090055,0.286972928098557,0.450587854715235,"stable",0.495923432722925
"L-Cysteine-glutathione gisulfide","Com_60_neg","L-Cysteine-glutathione gisulfide","C13 H22 N4 O8 S2",426.08817,1.437,425.0809,"No results","No results","Full match",NA,NA,NA,NA,431522746,398159504.2,526532040.500001,617625398.3,566689009.5,581749592.8,29.1319872923019,28.7418595683286,0.390127723973354,0.0868557517160312,0.324284042888506,"stable",1.56867947820861
"S-(Methyl)Glutathione","Com_163_neg","S-(Methyl)Glutathione","C11 H19 N3 O6 S",321.09941,2.738,320.09213,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",339714734.8,133273063.9,194043700.6,277598333.1,188279230.3,217459435.2,27.744297782947,27.6204549648744,0.123842818072532,0.64268355943505,0.56675196923998,"stable",0.268880213047532
"AICA ribonucleotide","Com_78_neg","AICA ribonucleotide","C9 H15 N4 O8 P",338.0627,1.487,337.05544,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Imidazole ribonucleosides and ribonucleotides","1-ribosyl-imidazolecarboxamides","1-ribosyl-imidazolecarboxamides",1199263.578,1052288.506,1175154.858,1083201.488,1108910.167,1121387.474,20.0748115636914,20.1210785557472,-0.0462669920557737,0.550943138612143,0.538535331697621,"stable",0.66665387207145
"LPE 18:0","Com_135_neg","LPE 18:0","C23 H48 N O7 P",481.3171,10.238,480.30982,"No results","Full match","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",85735965.0000001,104272561.6,54914092.51,162209079.5,238795600.3,166204509.5,27.4709548782119,26.2332848723613,1.2376700058506,0.0243657812413028,0.262579256529284,"up",1.64765489760186
"3-Hydroxyanthranilic acid","Com_2171_neg","3-Hydroxyanthranilic acid","C7 H7 N O3",153.04262,6.12,152.03533,"Full match","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives",6640744.40600001,6121370.716,7521161.945,5559981.24000001,5008797.389,6267465.937,22.4140440758611,22.6836203276804,-0.269576251819323,0.00140081997579195,0.146066183875341,"down",1.3558081253148
"7-Methylxanthine","Com_305_neg","7-Methylxanthine","C6 H6 N4 O2",166.04766,1.348,165.04038,"Invalid mass","No results","No match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Xanthines",150338007.3,132708642.2,120003608.3,127528425.7,144690218.3,142656984.3,27.0408703020957,26.9952747246483,0.0455955774473225,0.784374391845308,0.614873654453846,"stable",0.377465212198189
"2-Furoic acid","Com_246_neg","2-Furoic acid","C5 H4 O3",112.01604,2.065,111.00876,"No results","No results","Full match","Organoheterocyclic compounds","Furans","Furoic acid and derivatives","Furoic acids",73452314.7,114825013.4,121236994.6,159136910.7,181636113.3,110929945,27.1357475708244,26.5861403611548,0.549607209669652,0.269514601830183,0.442692671412421,"stable",1.23129808516101
"Cytidine 5'-Monophosphate-N-Acetylneuraminic Acid","Com_62_neg","Cytidine 5'-Monophosphate-N-Acetylneuraminic Acid","C20 H31 N4 O16 P",614.14949,2.314,613.14221,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine nucleotide sugars","Pyrimidine nucleotide sugars",1446877778,358541.6936,1922646551,1611975589,1786707611,1462956415,30.5890262695005,26.5741745684388,4.0148517010617,0.434188705914291,0.504126649732682,"stable",0.825803064412373
"N-Acetyl-L-leucine","Com_231_neg","N-Acetyl-L-leucine","C8 H15 N O3",173.10529,5.387,172.09801,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Leucine and derivatives",125155397.7,118721590,132463674.2,124692345.3,107357741.2,122511978.7,26.8133320731622,26.9010579631583,-0.0877258899960722,0.173454795787849,0.398911490539601,"stable",0.879449895323407
"LPE 18:1","Com_214_neg","LPE 18:1","C23 H46 N O7 P",479.3014,9.668,478.29412,"No results","Full match","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",26557141.5,30898584.5,22317772.75,50957791.55,47890823.9,47308671.75,25.5372155527841,24.6517745558703,0.885440996913761,0.0219023935410478,0.260905760914134,"up",1.77826556497313
"Hypotaurine","Com_3674_neg","Hypotaurine","C2 H7 N O2 S",109.01999,1.304,263.03845,"No results","No results","Full match","Organic acids and derivatives","Sulfinic acids and derivatives","Sulfinic acids","Sulfinic acids",1174579.013,1848144.042,1236767.635,602875.6118,660884.359399999,349245.5742,18.9831404929029,20.406500382482,-1.42335988957907,0.0296428135047185,0.265272416438194,"down",1.66960333162901
"Reduced nicotinamide adenine dinucleotide","Com_182_neg","Reduced nicotinamide adenine dinucleotide","C21 H29 N7 O14 P2",665.12563,2.153,664.11836,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","(5'->5')-dinucleotides","Not available","(5'->5')-dinucleotides",565506365.8,465034042,116807723.4,132751337.5,161783768.6,153893728.5,27.1503339955058,28.2224298470229,-1.07209585151711,0.290511262638307,0.452103905521214,"stable",1.11230161661936
"Allantoin","Com_355_neg","Allantoin","C4 H6 N4 O3",158.04409,1.359,315.08104,"No results","No results","Full match","Organoheterocyclic compounds","Azoles","Imidazoles","Imidazoles",98659947.5599999,76913019.12,102526871.8,102003689.5,99748971.84,113419915.5,26.6443144918847,26.4547041718663,0.189610320018346,0.189563991579486,0.408141643890888,"stable",1.03537154631662
