"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MOLM13_WT_1","MOLM13_WT_2","MOLM13_WT_3","MOLM13_6w_1","MOLM13_6w_3","MV4_11_6w_1","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"3-benzyl-1-methyl-2-oxo-1,2-dihydroquinolin-4-yl benzoate","Com_3586_pos","3-benzyl-1-methyl-2-oxo-1,2-dihydroquinolin-4-yl benzoate","C24 H19 N O3",391.11657,2.254,392.12381,"Invalid mass","No results","No results",NA,NA,NA,NA,1732479.312,1918498.598,1858802.33,12755013.11,1558114.339,6515452.19199999,22.2704548669245,20.8072983006174,1.46315656630713,0.243304801243773,0.345845349936611,"stable",1.08085608872865
"4-Hydroxyretinoic Acid","Com_3607_pos","4-Hydroxyretinoic Acid","C20 H28 O3",316.20358,7.684,317.21082,"No results","No results","Full match","Lipids and lipid-like molecules","Prenol lipids","Retinoids","Retinoids",6145820.75,6096042.766,5551162.991,4170076.22,6472160.715,7207688.26099999,22.4661878362394,22.4983248250323,-0.0321369887928711,0.907269820521929,0.579203420939343,"stable",0.111343275953282
"Diacetoxyscirpenol","Com_3628_pos","Diacetoxyscirpenol","C19 H26 O7",388.15371,8.301,389.16094,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Trichothecenes",2195723.59,1664940.086,3941551.742,2306393.903,8949316.106,1735551.862,21.6525055168797,21.2145453781497,0.437960138730013,0.629688068819602,0.489466030732868,"stable",0.442332891578886
"3-Hydroxypicolinic acid","Com_3653_pos","3-Hydroxypicolinic acid","C6 H5 N O3",139.02717,1.474,157.06097,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Pyridinecarboxylic acids",970701.673600001,714501.913699999,699035.552,1936994.076,906975.3613,2154529.628,20.5716778173021,19.5834177030033,0.988260114298811,0.114583010891131,0.274485633182848,"stable",1.29950731740842
"3-(1-benzylpiperidin-4-yl)-3H-[1,2,3]triazolo[4,5-b]pyridine","Com_3659_pos","3-(1-benzylpiperidin-4-yl)-3H-[1,2,3]triazolo[4,5-b]pyridine","C17 H19 N5",293.16081,6.749,294.16809,"Invalid mass","No results","No results",NA,NA,NA,NA,21076997.45,4393143.139,19597300.1,15821887.73,3598627.081,17144663.57,23.2418966127967,23.5400465581535,-0.298149945356826,0.788407066321389,0.544650453481807,"stable",0.242620689094213
"4-(4-nitrophenylazo)aniline","Com_3660_pos","4-(4-nitrophenylazo)aniline","C12 H10 N4 O2",264.06249,5.915,265.06976,"Invalid mass","No results","No results",NA,NA,NA,NA,11293868.48,11303764.13,9871038.23,12513010.6,10413634.02,16264509.24,23.6147066115543,23.364702245101,0.250004366453233,0.311779590142594,0.380181453531154,"stable",0.91321491174887
"KMH","Com_3665_pos","KMH","C17 H30 N6 O4 S",396.19427,6.959,397.20155,"Invalid mass","No results","No results",NA,NA,NA,NA,1097445.422,427432.8177,232788.5553,237481.3853,561314.0432,327027.34,18.4249850877641,18.8665721747562,-0.441587086992037,0.593355189462822,0.479238488480064,"stable",0.485579643677428
"Oxaliplatin","Com_3673_pos","Oxaliplatin","C8 H14 N2 O4 Pt",794.10814,11.785,398.06135,"Invalid mass","No results","No results",NA,NA,NA,NA,951163.789099999,892944.2642,11827888.11,9138600.58699999,792664.748599999,6352566.594,21.7729337615932,21.0410780115476,0.731855750045629,0.68012332971222,0.507833976832576,"stable",0.370423168362455
"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","Com_3689_pos","2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","C17 H18 N2 O5",330.12368,7.23,331.13096,"Invalid mass","No results","No results",NA,NA,NA,NA,342645.3958,296240.7191,303939.6958,238082.2288,251835.5643,233097.2627,17.8779318195814,18.2587309301598,-0.380799110578387,0.0136976563353167,0.171134438971426,"down",1.59583574345899
"PE 18:1_18:2","Com_3693_pos","PE 18:1_18:2","C41 H76 N O8 P",741.53136,9.71,742.53863,"No results","Full match","No results",NA,NA,NA,NA,79570034.08,71383293.56,70800203.5999999,23580585.15,26428618.12,85639457.7800001,25.166155388518,26.137351728721,-0.971196340202958,0.243386271705211,0.345873402641637,"stable",1.07781808569129
"N1-phenethylbenzene-1-carbothioamide","Com_3725_pos","N1-phenethylbenzene-1-carbothioamide","C15 H15 N S",241.0929,5.328,242.10017,"Full match","No results","No results",NA,NA,NA,NA,6157361.27,6905492.88,7751566.57800001,5248531.40499999,5215494.653,14636830.16,22.8136516127035,22.7197500742176,0.0939015384858841,0.868297849642378,0.568466961844617,"stable",0.158480376916958
"2-[(3S)-1-Benzyl-3-pyrrolidinyl]-1,3-benzothiazole","Com_3726_pos","2-[(3S)-1-Benzyl-3-pyrrolidinyl]-1,3-benzothiazole","C18 H18 N2 S",294.12175,5.022,295.12903,"Invalid mass","No results","No match","Organoheterocyclic compounds","Benzothiazoles","Not available","Benzothiazoles",2580524.121,2587756.39,2577267.94,3698053.235,3412514.992,5584531.309,21.9779144301451,21.2999713882661,0.67794304187904,0.0912057844771413,0.254186378627778,"stable",1.43281425082659
"L-Ornithine","Com_3727_pos","L-Ornithine","C5 H12 N2 O2",132.09014,1.324,133.09741,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-alpha-amino acids",4273981.053,4864402.827,5636132.341,12027675.59,7429625.09500001,6381080.07700001,22.9833605719385,22.2224181376998,0.760942434238743,0.0941680847088425,0.256941791295125,"stable",1.34362990328599
"PC 16:0_17:2","Com_3746_pos","PC 16:0_17:2","C41 H78 N O8 P",743.54687,11.778,744.55334,"No results","Full match","No results",NA,NA,NA,NA,8475531.574,12229252.55,7337369.126,5224658.704,6923472.354,6636864.424,22.5673466961632,23.1218455842455,-0.554498888082342,0.110736241666674,0.271515020073211,"stable",1.26146440666904
"PE 19:2_19:2","Com_3747_pos","PE 19:2_19:2","C43 H78 N O8 P",767.54585,11.769,768.55312,"No results","Full match","No results",NA,NA,NA,NA,26000464.14,27239111.36,10545407.31,9777238.50700001,12630350.76,8795261.5,23.293227342275,24.2204406091725,-0.927213266897564,0.163179878731186,0.309073440359154,"stable",1.19742584139692
"Indole-3-acetic acid","Com_3761_pos","Indole-3-acetic acid","C10 H9 N O2",175.06363,5.726,176.07091,"Full match","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indole-3-acetic acid derivatives",19705987.71,18383416.75,22122920.33,21432713.64,4640512.794,2800506.113,22.638806713938,24.2543569424507,-1.6155502285127,0.207903271622464,0.33214165961584,"stable",1.15091923461216
"Ergocristine","Com_3764_pos","Ergocristine","C35 H39 N5 O5",1218.57466,4.827,610.29461,"Invalid mass","No results","No results","Alkaloids and derivatives","Ergoline and derivatives","Lysergic acids and derivatives","Ergotamines, dihydroergotamines, and derivatives",2749290.378,2971445.407,2113542.869,1995567.25,1686144.932,3320775.505,21.0922511164451,21.3015310831069,-0.209279966661864,0.570900204008515,0.472508159921236,"stable",0.517233494732981
"2,3-dihydroxypropyl 12-methyltridecanoate","Com_3800_pos","2,3-dihydroxypropyl 12-methyltridecanoate","C17 H34 O4",319.27246,6.307,320.27973,"Invalid mass","No results","No results",NA,NA,NA,NA,1503273.26,1792895.04,1495148.905,1476182.007,2364245.247,220033.265,19.8045831897781,20.6017977313667,-0.79721454158857,0.526305301309331,0.458103673011587,"stable",0.605986535459047
"6-Pentyl-2H-pyran-2-one","Com_3806_pos","6-Pentyl-2H-pyran-2-one","C10 H14 O2",166.09702,5.944,167.10412,"Invalid mass","No results","No results",NA,NA,NA,NA,1496218.056,1068948.116,1683991.313,1277239.183,1267979.04,159316.3382,19.2800771512757,20.4080342267957,-1.12795707552,0.376299593435547,0.407755935788562,"stable",0.827652154701603
"Levamisole hydrochloride","Com_3852_pos","Levamisole hydrochloride","C11 H12 N2 S",204.07254,5.789,205.07982,"Full match","No results","No results",NA,NA,NA,NA,446343.0619,411981.4825,401447.4212,330032.8566,329996.3133,249026.2592,18.1967596229978,18.6782883210277,-0.481528698029887,0.0583836449334877,0.230696609795297,"stable",1.46878551971227
"3-(2-thienylmethylidene)chroman-4-one","Com_3865_pos","3-(2-thienylmethylidene)chroman-4-one","C14 H10 O2 S",264.02415,4.744,265.03143,"Invalid mass","No results","No results",NA,NA,NA,NA,1424686.395,1310152.836,1264664.967,1025909.808,1030673.79,719455.035000001,19.8000579430117,20.3446134838316,-0.544555540819879,0.0764148413357038,0.241581490355499,"stable",1.42712144204083
"Epitestosterone","Com_3867_pos","Epitestosterone","C19 H28 O2",288.20913,6.941,289.21641,"Full match","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",7526150.454,7421085.76699999,7833658.81800001,7091242.994,7116254.766,11304171.93,22.9835486035875,22.8559781381551,0.127570465432331,0.62626473875956,0.488535305925118,"stable",0.466666007051582
"CAR 12:1","Com_3877_pos","CAR 12:1","C19 H36 N O4",341.25625,6.796,342.26353,"No results","Invalid mass","No results",NA,NA,NA,NA,4426696.068,5125464.591,5624061.86,3183110.828,3772890.359,1836651.494,21.4192970575184,22.2634104252214,-0.844113367703024,0.103366556454721,0.265414812426397,"stable",1.34714614174874
"N-cyclohexyl-6,7-dimethoxyquinazolin-4-amine","Com_3905_pos","N-cyclohexyl-6,7-dimethoxyquinazolin-4-amine","C16 H21 N3 O2",287.16374,5.514,288.17102,"Full match","No results","No results",NA,NA,NA,NA,587427.616,552822.3766,532898.6876,446522.8151,471031.744,285123.1882,18.5783549930183,19.0880032690594,-0.50964827604114,0.152875366667943,0.302490514256105,"stable",1.26012311408003
"2-benzylideneindan-1-one","Com_3930_pos","2-benzylideneindan-1-one","C16 H12 O",220.08913,7.408,221.0964,"Full match","No results","No results",NA,NA,NA,NA,3393506.879,3547859.212,2112295.446,1570878.785,3489024.762,4742267.072,21.4982261064929,21.4877476815459,0.010478424947042,0.985539430729668,0.599228957389413,"stable",0.016824534378829
"(2E)-4-Hydroxy-3,7-dimethyl-2,6-octadien-1-yl beta-D-glucopyranoside","Com_3973_pos","(2E)-4-Hydroxy-3,7-dimethyl-2,6-octadien-1-yl beta-D-glucopyranoside","C16 H28 O7",349.20784,7.111,350.21512,"Invalid mass","No results","No results",NA,NA,NA,NA,1068307.499,953334.117,982322.7313,741551.534200001,790559.2134,697255.050199999,19.5013427946123,19.9317851659516,-0.430442371339328,0.00393936999664187,0.106607252098999,"down",1.62061869388597
"2-[(3S)-1-(2-Pyridinylmethyl)-3-pyrrolidinyl]-1,3-benzothiazole","Com_3990_pos","2-[(3S)-1-(2-Pyridinylmethyl)-3-pyrrolidinyl]-1,3-benzothiazole","C17 H17 N3 S",273.13287,4.774,296.12215,"Invalid mass","No results","No results","Organoheterocyclic compounds","Benzothiazoles","Not available","Benzothiazoles",4429694.562,5174473.631,6668110.05000001,5435815.691,5591706.04899999,2291388.457,21.9722376093218,22.3502009869014,-0.377963377579565,0.475347420282609,0.439880581082664,"stable",0.654004354037812
"2-phenyl-2,4,6,7-tetrahydrothiino[4,3-c]pyrazol-3-ol","Com_4009_pos","2-phenyl-2,4,6,7-tetrahydrothiino[4,3-c]pyrazol-3-ol","C12 H12 N2 O S",232.0691,5.942,233.07637,"Invalid mass","No results","No results",NA,NA,NA,NA,5188469.616,4766239.757,4872518.324,4815407.70900001,4762304.959,6032905.75100001,22.3022922375957,22.2358446368092,0.0664476007865247,0.618385359385255,0.486367736609868,"stable",0.466458701550887
"PS 32:1","Com_4070_pos","PS 32:1","C38 H72 N O10 P",755.472,9.679,756.47928,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",20844665.4,19903364.88,19317777.5,3576031.419,4360830.576,29543847.15,22.8808179531711,24.2543698946023,-1.37355194143119,0.29285005187359,0.37072999392315,"stable",0.985956284273336
"Methyldopa","Com_4104_pos","Methyldopa","C10 H13 N O4",211.08477,1.514,229.11859,"No results","No results","Full match","Phenylpropanoids and polyketides","Phenylpropanoic acids","Not available","Phenylpropanoic acids",2087725.8,2448809.1,2322416.517,7165303.889,3001504.622,13779359.4,22.6686188011906,21.121448332931,1.54717046825963,0.134234259375376,0.288956183214071,"stable",1.31594396017691
"DL-5-Methoxytryptophan","Com_4119_pos","DL-5-Methoxytryptophan","C12 H14 N2 O3",234.10078,5.264,235.10797,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","Serotonins",2546533.401,2430034.617,2727474.233,5976406.277,4074925.049,9928472.23799999,22.5707763984354,21.2905942603785,1.2801821380569,0.0727436787102309,0.239733134685874,"stable",1.4738212213616
"Oleoyl ethanolamide","Com_4139_pos","Oleoyl ethanolamide","C20 H39 N O2",331.3089,7.877,332.31618,"Invalid mass","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","N-acylethanolamines",8154525.41,839312.3567,1491006.51,237765.0212,2622318.212,2888656.361,20.2145184847824,21.0486243019412,-0.83410581715874,0.616737884796834,0.485909998659071,"stable",0.447736197943784
"7-(1H-pyrrol-1-yl)-5H-chromeno[2,3-b]pyridin-5-one","Com_4149_pos","7-(1H-pyrrol-1-yl)-5H-chromeno[2,3-b]pyridin-5-one","C16 H10 N2 O2",262.07457,6.78,263.08185,"Full match","No results","No results",NA,NA,NA,NA,4891019.25200001,495719.9542,504934.3223,407384.1795,408771.0337,415594.6203,18.6472604418698,20.0288685801737,-1.38160813830393,0.334749363122817,0.390756683030692,"stable",0.910656393293537
"N-(p-Coumaroyl) serotonin","Com_4168_pos","N-(p-Coumaroyl) serotonin","C19 H18 N2 O3",644.26633,5.997,645.27361,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","N-acylserotonins",4674391.326,650917.3722,2094974.887,1558815.522,2874579.533,6818456.13299999,21.5759839907173,20.8223211663209,0.753662824396393,0.508377720924966,0.451884592766113,"stable",0.586394294860411
"SPB 17:1;2O","Com_4175_pos","SPB 17:1;2O","C17 H35 N O2",285.26702,7.237,286.2743,"No results","Full match","No results",NA,NA,NA,NA,8150672.36200001,3103067.289,6163811.146,1118735.774,3980034.812,6575489.47500001,21.5554847953952,22.3597141411959,-0.804229345800678,0.419608555924157,0.423059940467479,"stable",0.719688368566057
"N~5~-(1,3,5-trimethyl-1H-pyrazol-4-yl)-1H-1,2,4-triazole-3,5-diamine","Com_4211_pos","N~5~-(1,3,5-trimethyl-1H-pyrazol-4-yl)-1H-1,2,4-triazole-3,5-diamine","C8 H13 N7",207.12375,5.829,208.13103,"Full match","No results","No results",NA,NA,NA,NA,3678126.656,3236627.899,4937100.715,4031229.153,4643415.791,8706169.313,22.3810500171823,21.8906108194014,0.490439197780898,0.292624503888622,0.370613026598058,"stable",0.915906745186955
"(3R)-8-hydroxy-3-(4-methoxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one","Com_4223_pos","(3R)-8-hydroxy-3-(4-methoxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one","C16 H14 O4",252.079,7.463,253.08627,"Invalid mass","No results","No results",NA,NA,NA,NA,3573765.672,3167566.958,3538668.162,2680588.158,2571265.116,5588718.87299999,21.6874170887418,21.7062441151262,-0.0188270263844217,0.963661977824929,0.593826048889185,"stable",0.043686255653476
"PE O-16:1_16:1","Com_4225_pos","PE O-16:1_16:1","C37 H72 N O7 P",673.50517,9.286,674.51245,"No results","Full match","No results",NA,NA,NA,NA,84542167.1600001,82558699.3400001,82479607.5599999,84214345.06,80768766.72,69838218.7300001,26.2174567561872,26.3098729327212,-0.0924161765340337,0.375987371151927,0.407637294927529,"stable",0.833544843934217
"13,14-Dihydro prostaglandin E1","Com_4241_pos","13,14-Dihydro prostaglandin E1","C20 H36 O5",338.24419,7.684,339.25147,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",3577812.007,3811040.633,3331452.969,3063863.011,3801409.381,3984375.238,21.7769818084066,21.7667066030589,0.0102752053477069,0.941930169915532,0.588312926816665,"stable",0.0677504490372291
"6,7,8-trimethoxy-3-phenyl-2-thioxo-1,2,3,4-tetrahydroquinazolin-4-one","Com_4267_pos","6,7,8-trimethoxy-3-phenyl-2-thioxo-1,2,3,4-tetrahydroquinazolin-4-one","C17 H16 N2 O4 S",344.08068,11.539,345.08795,"Invalid mass","No results","No results",NA,NA,NA,NA,3179730.692,3127771.52,2801913.697,2341911.266,2554759.222,2603085.511,21.2519340515749,21.5317193126557,-0.279785261080786,0.0208704079907867,0.192222434708191,"down",1.50972077852924
"o-Toluic Acid","Com_4272_pos","o-Toluic Acid","C8 H8 O2",136.05264,5.988,137.05992,"No results","No results","Full match",NA,NA,NA,NA,33570911.35,29347442.01,30889430.3,25292165.56,26364769.24,25132406.44,24.6091135823534,24.8960165728611,-0.286902990507674,0.0249206927101689,0.199866489458403,"down",1.57399988682712
"MGMG (18:2)","Com_4274_pos","MGMG (18:2)","C27 H48 O9",516.32778,1.793,259.17116,"No results","No results","Full match",NA,NA,NA,NA,1038557.309,986467.617300001,975024.560799999,825734.064,782424.223699999,675033.4649,19.5325029025229,19.9310468665444,-0.398543964021474,0.0343831774807339,0.211811129350653,"down",1.55316164640002
"4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid","Com_4287_pos","4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid","C12 H14 O4",222.09072,5.08,483.14557,"Invalid mass","No results","No results",NA,NA,NA,NA,1602614.809,1119154.865,2216357.379,2185336.939,1753071.92,3310321.558,21.1531393301498,20.5952445452549,0.557894784894902,0.227576159978617,0.340149123061528,"stable",0.991213190811494
"Tomatidine","Com_4317_pos","Tomatidine","C27 H45 N O2",415.34522,10.839,416.35249,"Full match","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal alkaloids","Spirosolanes and derivatives",1592400.605,2266179.248,1536760.783,1205727.881,2467531.012,186565.8458,19.6484783577516,20.7553545397484,-1.10687618199672,0.424385960309212,0.424618742353915,"stable",0.754286711164814
"PE O-18:2_22:6","Com_4322_pos","PE O-18:2_22:6","C45 H76 N O7 P",773.53593,10.346,774.54319,"No results","Full match","No results",NA,NA,NA,NA,33658275.6,26509726.54,26854616.22,14243227,16831645.14,17169629.21,23.9339337053399,24.7810477168297,-0.847114011489833,0.00474271898463831,0.107785305309713,"down",1.62120561126509
"16α-Hydroxydehydroepiandrosterone","Com_4338_pos","16α-Hydroxydehydroepiandrosterone","C19 H28 O3",299.25452,8.678,322.24377,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",15812369.06,13631828.81,12367855.25,8970435.06499999,11833242.67,12545707.1,23.3912597038592,23.7250393295233,-0.333779625664103,0.148488852358192,0.299506312731876,"stable",1.15675651393593
"4-methylphenyl 1-ethyl-3-methyl-1H-pyrazole-5-carbothioate","Com_4344_pos","4-methylphenyl 1-ethyl-3-methyl-1H-pyrazole-5-carbothioate","C14 H16 N2 O S",260.09843,6.075,261.10571,"Full match","No results","No results",NA,NA,NA,NA,3857209.968,5144043.166,3499580.338,1848438.539,8450783.79500001,259283.7827,20.6042339386305,21.9707826887003,-1.36654875006983,0.447088099167823,0.431713052905669,"stable",0.72232283272481
"SM 34:0;2O","Com_4347_pos","SM 34:0;2O","C39 H81 N2 O6 P",726.56616,8.732,727.57343,"No results","Invalid mass","No results",NA,NA,NA,NA,29127172.23,25774091.21,29622679.05,30414516.3,39556566.18,2137818.552,23.7077928538259,24.7451597736255,-1.03736691979961,0.521165864884357,0.45634737362864,"stable",0.614301718892082
"Oxohongdenafil","Com_4438_pos","Oxohongdenafil","C25 H32 N6 O4",960.51102,5.447,481.26279,"Invalid mass","No results","No results","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Alkyl-phenylketones",2896484.363,5810066.377,3008546.62,5310114.215,7987985.61000001,4637719.123,22.4715652606145,21.8188766476503,0.652688612964127,0.186978891905425,0.322318976514285,"stable",1.07622033181452
"PS 20:2_20:3","Com_4463_pos","PS 20:2_20:3","C46 H80 N O10 P",837.55198,9.769,838.55925,"No results","Full match","No results",NA,NA,NA,NA,14464750.62,17368740.32,16365528.74,32501974.73,30995740.66,25891541.75,24.8218560737223,23.9333949275374,0.888461146184934,0.0026949629521713,0.103522826661384,"up",1.64298265721614
"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","Com_4527_pos","1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",219.12613,6.368,202.12287,"Invalid mass","No results","No results",NA,NA,NA,NA,3614354.117,4004982.364,3782263.632,4498906.011,3268846.487,5050655.765,22.0031774258026,21.8564964616336,0.14668096416905,0.519136841501127,0.455648189001052,"stable",0.608154128310632
"Ouabain","Com_4541_pos","Ouabain","C29 H44 O12",566.26891,5.55,567.27619,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroid lactones","Cardenolide glycosides and derivatives",2535722.788,1497242.515,3601839.842,2737408.505,1529039.594,1865519.716,20.9199066086001,21.1893815650578,-0.26947495645776,0.580273052691046,0.475357511944368,"stable",0.497132242223056
"UR-144 N-(5-Bromopentyl) analog","Com_4545_pos","UR-144 N-(5-Bromopentyl) analog","C21 H28 Br N O",411.11366,5.086,412.12094,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","N-alkylindoles",589838.4357,552043.683900001,1213749.3,6329565.772,468382.511,1114954.129,20.5065185690589,19.4851407505034,1.02137781855551,0.457883961488328,0.434915723579991,"stable",0.686991164937718
"22(S)-Hydroxycholesterol","Com_4564_pos","22(S)-Hydroxycholesterol","C27 H46 O2",402.35021,11.252,403.35787,"No results","No results","Full match",NA,NA,NA,NA,486706.741599999,284354.6809,473362.3263,164692.8525,454039.1218,161719.408,17.8083362689773,18.6208702083704,-0.812533939393152,0.238552824677456,0.3441841036777,"stable",1.01158130065822
"PC O-18:0","Com_4596_pos","PC O-18:0","C26 H54 N O7 P",523.36457,10.117,524.37195,"No results","Full match","Full match",NA,NA,NA,NA,4772202.653,8515413.13499999,4872371.392,3502097.359,6117809.447,6881313.34499999,22.3328746701268,22.4746872159698,-0.141812545842981,0.744899376758476,0.530540301284066,"stable",0.293598148406586
"LPC 34:2","Com_4636_pos","LPC 34:2","C42 H82 N O7 P",765.56011,11.238,766.56738,"No results","Invalid mass","No results",NA,NA,NA,NA,205897.5463,208629.6278,2078693.051,5237271.164,3547152.258,162447.8914,20.4627437305849,18.76979898213,1.6929447484549,0.436219967654212,0.428379683250802,"stable",0.684927271436368
"PC O-33:4","Com_4644_pos","PC O-33:4","C41 H76 N O7 P",725.5355,10.802,726.54278,"No results","Full match","No results",NA,NA,NA,NA,7195999.28499999,7751075.08900001,7081174.36099999,6725116.11099999,7831043.49600001,4415020.764,22.5519632228351,22.8067619402096,-0.25479871737447,0.411480081858552,0.420352031102336,"stable",0.774459105303657
"4-Methyl-2-Oxopentanoic Acid","Com_4664_pos","4-Methyl-2-Oxopentanoic Acid","C6 H10 O3",130.06357,3.551,131.07085,"No results","No results","Full match",NA,NA,NA,NA,319807.8475,332441.2369,71248.6313699999,1506961.098,1263102.012,2481761.268,20.6782277951379,17.5833867730437,3.09484102209415,0.0373848395005759,0.214522109400684,"up",1.52251750416272
"ILK","Com_4697_pos","ILK","C18 H36 N4 O4",186.13718,4.724,187.14442,"Invalid mass","No results","No results",NA,NA,NA,NA,4263214.823,7726525.558,3325154.182,2069500.88,2525207.451,1304020.668,20.8544524062587,22.1899628376469,-1.33551043138821,0.0465634132305766,0.220906215457858,"down",1.40862173307381
"3-Methoxy prostaglandin F1α","Com_4719_pos","3-Methoxy prostaglandin F1α","C21 H38 O6",408.24513,8.852,409.25241,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",603405.9589,596250.797399999,553150.3901,455454.420899999,512178.9551,408437.1632,18.8009967416705,19.1552138100781,-0.354217068407635,0.0482363922111353,0.221838828714269,"down",1.47994277715703
"Paraxanthine","Com_4734_pos","Paraxanthine","C7 H8 N4 O2",180.06345,1.722,198.09721,"Invalid mass","No match","No match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Xanthines",22016218.16,22923304.52,22884640.03,15203329.57,12121135.78,4317554.239,23.1435628003098,24.4300837646521,-1.2865209643423,0.147805818124433,0.299031194401811,"stable",1.28928057376231
"3,5-di(2-furylmethylidene)tetrahydro-2H-pyran-4-one","Com_4794_pos","3,5-di(2-furylmethylidene)tetrahydro-2H-pyran-4-one","C15 H12 O4",256.0696,2.404,257.07688,"Invalid mass","No results","No results",NA,NA,NA,NA,8492375.16100001,8104133.21,7862586.281,9144830.75400001,1707757.508,1028921.257,21.2669659633991,22.9581785484747,-1.69121258507558,0.217664145753958,0.336247912188773,"stable",1.13386683860119
"Scopolamine","Com_4826_pos","Scopolamine","C17 H21 N O4",303.15094,6.247,304.15822,"Invalid mass","No results","No results","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives","Beta hydroxy acids and derivatives",577214.629500001,489072.8426,589310.3604,409477.0679,522239.5082,4989488.288,19.9627452145195,19.0690354249764,0.893709789543085,0.51811539484901,0.455294951134216,"stable",0.618064422922744
"CAR 18:1","Com_4846_pos","CAR 18:1","C25 H48 N O4",443.36168,8.54,426.35843,"No results","Invalid mass","No results",NA,NA,NA,NA,20865368.38,16863028.57,12388156.19,3161566.946,10158129.89,6182123.878,22.4760036538906,23.9614751757157,-1.48547152182513,0.0755753257989186,0.241172206058568,"stable",1.38663114336857
"PC 34:2","Com_4877_pos","PC 34:2","C42 H80 N O8 P",779.54448,9.041,780.55176,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",118873241,109727274.1,108689080.3,67100862.16,71331518.6599999,109135345.4,26.2631358331479,26.7432758149756,-0.480139981827676,0.157551948149825,0.305549537850537,"stable",1.24792933079149
"L-Tryptophan","Com_4890_pos","L-Tryptophan","C11 H12 N2 O2",204.09439,6.753,205.10167,"No results","Invalid mass","No results","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indolyl carboxylic acids and derivatives",6396745.527,2744542.812,4011088.3,4074321.851,4677322.557,8134719.09200001,22.3570137030835,21.9775344565292,0.379479246554297,0.462421540762428,0.436230813302082,"stable",0.643768478759853
"N4-(4-chloro-2,5-dimethoxyphenyl)morpholine-4-carbothioamide","Com_4928_pos","N4-(4-chloro-2,5-dimethoxyphenyl)morpholine-4-carbothioamide","C13 H17 Cl N2 O3 S",332.03653,1.343,333.04355,"Invalid mass","No results","No results",NA,NA,NA,NA,991095.4992,1839907.54,1889315.784,1903920.967,934325.8134,873774.119800001,20.1436697377769,20.5264329390345,-0.382763201257685,0.463073278902715,0.436418229783343,"stable",0.643255309265586
"Heptadecanoic Acid","Com_5018_pos","Heptadecanoic Acid","C17 H34 O2",292.23439,6.943,293.24165,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",9304044.718,6365824.314,5458084.782,3573687.292,5408525.229,5823218.03599999,22.2030570020815,22.7104352949935,-0.507378292911923,0.184586572894973,0.321096136679319,"stable",1.06794881869387
