"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MV4_11_WT_1","MV4_11_WT_2","MV4_11_WT_3","MV4_11_6w_1","MV4_11_6w_2","MV4_11_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"(1E,4E)-1,5-bis(4-methoxyphenyl)penta-1,4-dien-3-one","Com_3411_pos","(1E,4E)-1,5-bis(4-methoxyphenyl)penta-1,4-dien-3-one","C19 H18 O3",294.12358,6.834,295.13086,"Invalid mass","No results","No results",NA,NA,NA,NA,6219332.76800001,5116542.49,5721187.482,9270044.865,11512125.8,3043724.427,22.7127340441465,22.43431645921,0.278417584936474,0.696776281310602,0.43709280101497,"stable",0.418357397092528
"4-decyl-3-hydroxy-5-oxooxolane-2,3-dicarboxylic acid","Com_3414_pos","4-decyl-3-hydroxy-5-oxooxolane-2,3-dicarboxylic acid","C16 H26 O7",352.1442,7.048,353.15147,"Invalid mass","No results","No results",NA,NA,NA,NA,4992361.965,4622963.394,5609828.86400001,7557635.36700001,9922259.7,6844215.57500001,22.9327315141127,22.2704009818994,0.662330532213304,0.108064659207925,0.238301794934797,"stable",1.62756545244078
"4-(4-methoxyphenyl)-6-pyridin-4-yl-1,3,5-triazin-2(3H)-one","Com_3499_pos","4-(4-methoxyphenyl)-6-pyridin-4-yl-1,3,5-triazin-2(3H)-one","C15 H12 N4 O2",280.09269,6.111,281.09997,"Invalid mass","No results","No results",NA,NA,NA,NA,1096408.498,1022098.443,1161953.99,1284129.943,1273538.197,867982.9678,20.1000259251481,20.05852607406,0.041499851088119,0.874826905253962,0.493648443950393,"stable",0.196984464613576
"PE O-16:1_20:3","Com_3503_pos","PE O-16:1_20:3","C41 H76 N O7 P",725.5363,11.58,726.54358,"No results","Full match","No results",NA,NA,NA,NA,7744220.182,7869573.669,7140264.68699999,14514460.36,11078626.63,8163410.39500001,23.3843346222695,22.8533629051366,0.530971717132857,0.12399151527466,0.244067947089912,"stable",1.36384060358583
"1-(3,4-dimethoxyphenyl)ethan-1-one oxime","Com_3506_pos","1-(3,4-dimethoxyphenyl)ethan-1-one oxime","C10 H13 N O3",217.07415,5.268,235.10795,"Invalid mass","No results","No results",NA,NA,NA,NA,6307208.24599999,6971245.46999999,6153185.748,9928472.23799999,7502425.693,7967530.604,23.0025890752821,22.6248190827573,0.377769992524776,0.139849227028504,0.248697774107592,"stable",1.50763212515408
"PC O-36:8","Com_3511_pos","PC O-36:8","C44 H74 N O7 P",1519.02836,11.735,760.52146,"No results","Invalid mass","No results",NA,NA,NA,NA,3004226.708,219098.0821,212384.9498,240235.4439,1544138.117,215852.7718,18.7173826526798,18.9853671990541,-0.267984546374308,0.899235602208435,0.50052785890743,"stable",0.157790615862768
"PC O-36:5","Com_3512_pos","PC O-36:5","C44 H80 N O7 P",765.56727,10.82,766.57454,"No results","Full match","No results",NA,NA,NA,NA,11926201.38,27212446.23,21372225.33,12632643.67,6189946.103,3620044.559,22.646574897914,24.1848761266561,-1.53830122874209,0.201447913057899,0.275700881119621,"stable",1.4318130634662
"4-cyclopropyl-5-sulfanyl-4H-1,2,4-triazol-3-ol","Com_3557_pos","4-cyclopropyl-5-sulfanyl-4H-1,2,4-triazol-3-ol","C5 H7 N3 O S",157.03344,1.315,158.0407,"Invalid mass","No results","No results",NA,NA,NA,NA,596708.1064,598892.1854,573541.592,457563.7728,852149.1371,971855.602099999,19.4649140577994,19.1693804061165,0.295533651682899,0.484106883170685,0.37066593899429,"stable",0.745789026132677
"2-oxopiperidine-3-carbohydrazide","Com_3558_pos","2-oxopiperidine-3-carbohydrazide","C6 H11 N3 O2",157.08543,2.483,158.09271,"Full match","No results","No results",NA,NA,NA,NA,682725.653800001,946792.059900001,1063047.951,1322909.328,917149.121500001,1034535.005,20.0408768606292,19.7511365875021,0.289740273127084,0.475191542009475,0.368757005301846,"stable",0.938015854914387
"2-Arachidonoyl glycerol","Com_3577_pos","2-Arachidonoyl glycerol","C23 H38 O4",360.26669,8.91,361.27397,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Endocannabinoids","Not available","Endocannabinoids",3549686.483,3754313.035,10023326.6,6778437.713,6663963.04600001,6874579.75399999,22.6911034776621,22.2854119186752,0.405691558986856,0.483692622516406,0.37057836693035,"stable",0.712538743170207
"3-benzyl-1-methyl-2-oxo-1,2-dihydroquinolin-4-yl benzoate","Com_3586_pos","3-benzyl-1-methyl-2-oxo-1,2-dihydroquinolin-4-yl benzoate","C24 H19 N O3",391.11657,2.254,392.12381,"Invalid mass","No results","No results",NA,NA,NA,NA,791135.442300001,691220.9954,681907.641699999,6515452.19199999,764898.090000001,4760262.822,21.4543172324808,19.4571898399405,1.9971273925403,0.164309386030886,0.255596194630528,"stable",1.33062240700087
"4-Hydroxyretinoic Acid","Com_3607_pos","4-Hydroxyretinoic Acid","C20 H28 O3",316.20358,7.684,317.21082,"No results","No results","Full match","Lipids and lipid-like molecules","Prenol lipids","Retinoids","Retinoids",9699750.32000001,5211257.874,2802510.294,7207688.26099999,4166792.281,5421990.90699999,22.3806673994227,22.3136682128902,0.066999186532481,0.893806614308492,0.499013951662814,"stable",0.109533917772882
"Diacetoxyscirpenol","Com_3628_pos","Diacetoxyscirpenol","C19 H26 O7",388.15371,8.301,389.16094,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Trichothecenes",1241866.278,679095.1144,1365888.583,1735551.862,762202.2151,2659569.803,20.5365129309976,19.9995803025217,0.53693262847591,0.145721794676392,0.250193267854226,"stable",0.739566963926371
"3-Hydroxypicolinic acid","Com_3653_pos","3-Hydroxypicolinic acid","C6 H5 N O3",139.02717,1.474,157.06097,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Pyridinecarboxylic acids",740587.868000001,787895.054399999,1130247.663,2154529.628,2951675.671,1360409.604,20.9692179830643,19.7313876160305,1.23783036703376,0.130200071081031,0.245993767966074,"stable",1.58218143222979
"3-(1-benzylpiperidin-4-yl)-3H-[1,2,3]triazolo[4,5-b]pyridine","Com_3659_pos","3-(1-benzylpiperidin-4-yl)-3H-[1,2,3]triazolo[4,5-b]pyridine","C17 H19 N5",293.16081,6.749,294.16809,"Invalid mass","No results","No results",NA,NA,NA,NA,2773510.204,3380636.354,3131473.621,17144663.57,5400161.72299999,3899214.011,22.7635264503539,21.5568517683218,1.20667468203213,0.234937516270714,0.293006530187374,"stable",1.25585819048506
"4-(4-nitrophenylazo)aniline","Com_3660_pos","4-(4-nitrophenylazo)aniline","C12 H10 N4 O2",264.06249,5.915,265.06976,"Invalid mass","No results","No results",NA,NA,NA,NA,12817668.99,11429259.24,6475349.90000001,16264509.24,16793833.28,8092543.99999999,23.6349380214797,23.228128623334,0.406809398145668,0.0319111904071353,0.220553976855364,"up",0.74982974056031
"KMH","Com_3665_pos","KMH","C17 H30 N6 O4 S",396.19427,6.959,397.20155,"Invalid mass","No results","No results",NA,NA,NA,NA,11542890.12,9632346.44099999,12864629.14,327027.34,165503.7916,312291.5378,17.9693634738058,23.4256211799248,-5.45625770611901,0.00152455370211083,0.134393207054369,"down",1.83721209209066
"Oxaliplatin","Com_3673_pos","Oxaliplatin","C8 H14 N2 O4 Pt",794.10814,11.785,398.06135,"Invalid mass","No results","No results",NA,NA,NA,NA,8157264.02600001,7374358.297,8205075.33299999,6352566.594,11967534.96,7415895.86,22.9779068007113,22.9139417167457,0.0639650839655559,0.861444012408792,0.489795524714716,"stable",0.210459272746196
"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","Com_3689_pos","2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","C17 H18 N2 O5",330.12368,7.23,331.13096,"Invalid mass","No results","No results",NA,NA,NA,NA,3473398.885,2438028.067,7719596.127,233097.2627,234962.1671,180183.0139,17.7105816586239,21.9417646375212,-4.23118297889738,0.0203958917370265,0.211311542622556,"down",1.80029494723151
"PE 18:1_18:2","Com_3693_pos","PE 18:1_18:2","C41 H76 N O8 P",741.53136,9.71,742.53863,"No results","Full match","No results",NA,NA,NA,NA,40107803.6899999,54587410.84,37742840.92,85639457.7800001,51650590.93,49214652.99,25.8422128104161,25.3763814158757,0.465831394540366,0.305749656916882,0.322216078665339,"stable",1.12575616294283
"N1-phenethylbenzene-1-carbothioamide","Com_3725_pos","N1-phenethylbenzene-1-carbothioamide","C15 H15 N S",241.0929,5.328,242.10017,"Full match","No results","No results",NA,NA,NA,NA,17266899.82,20079617.43,17351120.93,14636830.16,15704108.11,8374295.688,23.5684249717686,24.1164199069283,-0.547994935159753,0.163390687895101,0.255348240926979,"stable",1.25834026054231
"2-[(3S)-1-Benzyl-3-pyrrolidinyl]-1,3-benzothiazole","Com_3726_pos","2-[(3S)-1-Benzyl-3-pyrrolidinyl]-1,3-benzothiazole","C18 H18 N2 S",294.12175,5.022,295.12903,"Invalid mass","No results","No match","Organoheterocyclic compounds","Benzothiazoles","Not available","Benzothiazoles",5256464.171,5024565.061,5338559.576,5584531.309,6405481.571,6309792.865,22.5376805323542,22.3114158793464,0.226264653007796,0.0973316875884877,0.233564720235308,"stable",1.58729282304884
"L-Ornithine","Com_3727_pos","L-Ornithine","C5 H12 N2 O2",132.09014,1.324,133.09741,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-alpha-amino acids",2962916.964,3310208.306,4510582.676,6381080.07700001,2166171.501,2972192.246,21.7183937501391,21.7539865740133,-0.03559282387425,0.955980820184417,0.515820770759445,"stable",0.0662593065874591
"PC 16:0_17:2","Com_3746_pos","PC 16:0_17:2","C41 H78 N O8 P",743.54687,11.778,744.55334,"No results","Full match","No results",NA,NA,NA,NA,4260906.901,6368655.3,7423264.92800001,6636864.424,4004425.983,2820110.938,22.0075182938899,22.4829696281613,-0.475451334271366,0.508431687573656,0.375698588755576,"stable",0.89472548406663
"PE 19:2_19:2","Com_3747_pos","PE 19:2_19:2","C43 H78 N O8 P",767.54585,11.769,768.55312,"No results","Full match","No results",NA,NA,NA,NA,22188000.14,25397348.36,21713557.15,8795261.5,9777913.24,6355657.384,22.9630000465823,24.4578478669495,-1.49484782036719,0.00857815601290915,0.187128756461317,"down",1.78852446513366
"Indole-3-acetic acid","Com_3761_pos","Indole-3-acetic acid","C10 H9 N O2",175.06363,5.726,176.07091,"Full match","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indole-3-acetic acid derivatives",13081577.39,13455225.96,15763201.8,2800506.113,14661164.43,11807600.26,22.905321650559,23.7442512424845,-0.838929591925591,0.358721869689594,0.339429610718105,"stable",0.899934573666343
"Ergocristine","Com_3764_pos","Ergocristine","C35 H39 N5 O5",1218.57466,4.827,610.29461,"Invalid mass","No results","No results","Alkaloids and derivatives","Ergoline and derivatives","Lysergic acids and derivatives","Ergotamines, dihydroergotamines, and derivatives",6168038.11000001,4888913.96300001,3663613.686,3320775.505,2992417.815,1953004.859,21.3577443556228,22.1940995961302,-0.83635524050738,0.0058423804668516,0.172406403469917,"down",1.47098568254137
"2,3-dihydroxypropyl 12-methyltridecanoate","Com_3800_pos","2,3-dihydroxypropyl 12-methyltridecanoate","C17 H34 O4",319.27246,6.307,320.27973,"Invalid mass","No results","No results",NA,NA,NA,NA,240412.7128,221648.7875,300862.1336,220033.265,221079.0522,247769.9183,17.806735482004,17.9439375404057,-0.137202058401726,0.228183472743577,0.289768113179032,"stable",0.799791876057607
"6-Pentyl-2H-pyran-2-one","Com_3806_pos","6-Pentyl-2H-pyran-2-one","C10 H14 O2",166.09702,5.944,167.10412,"Invalid mass","No results","No results",NA,NA,NA,NA,187211.7226,664483.102999999,434589.2936,159316.3382,6130275.67,131723.651,18.9454033667158,18.5284924483963,0.41691091831942,0.801965245090883,0.47193743092676,"stable",0.203916121344823
"Levamisole hydrochloride","Com_3852_pos","Levamisole hydrochloride","C11 H12 N2 S",204.07254,5.789,205.07982,"Full match","No results","No results",NA,NA,NA,NA,266415.2446,259226.2827,260264.3445,249026.2592,254933.3159,209872.6423,17.8549511147508,17.9989292466426,-0.143978131891817,0.235666395836036,0.293349097073135,"stable",1.16202097969204
"3-(2-thienylmethylidene)chroman-4-one","Com_3865_pos","3-(2-thienylmethylidene)chroman-4-one","C14 H10 O2 S",264.02415,4.744,265.03143,"Invalid mass","No results","No results",NA,NA,NA,NA,797166.2238,734141.2723,707658.2622,719455.035000001,713173.294499999,1027648.015,19.6237843088217,19.5076375164188,0.116146792402816,0.640607515778163,0.416534346176949,"stable",0.565943418553207
"Epitestosterone","Com_3867_pos","Epitestosterone","C19 H28 O2",288.20913,6.941,289.21641,"Full match","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",8026409.15999999,5700957.272,7378165.737,11304171.93,9355164.25899999,8204749.172,23.1852371102468,22.7313089318031,0.453928178443725,0.108703382636747,0.238559607429658,"stable",1.38866045966844
"CAR 12:1","Com_3877_pos","CAR 12:1","C19 H36 N O4",341.25625,6.796,342.26353,"No results","Invalid mass","No results",NA,NA,NA,NA,831934.682,1045704.89,834547.727200001,1836651.494,3361060.62,1631887.668,21.0424139743776,19.7775967008791,1.26481727349847,0.0279008853782603,0.218125154156709,"up",1.62981244967179
"N-cyclohexyl-6,7-dimethoxyquinazolin-4-amine","Com_3905_pos","N-cyclohexyl-6,7-dimethoxyquinazolin-4-amine","C16 H21 N3 O2",287.16374,5.514,288.17102,"Full match","No results","No results",NA,NA,NA,NA,367062.5428,358007.2503,353550.0315,285123.1882,322187.768,5870444.962,19.634602158059,18.4556168390312,1.17898531902784,0.498594216983122,0.373661657936869,"stable",0.707200993355834
"2-benzylideneindan-1-one","Com_3930_pos","2-benzylideneindan-1-one","C16 H12 O",220.08913,7.408,221.0964,"Full match","No results","No results",NA,NA,NA,NA,5749758.922,5135881.875,8744308.72,4742267.072,7266109.35199999,5046977.152,22.4122950850784,22.6023878443345,-0.1900927592561,0.663353642931303,0.425037996550845,"stable",0.555248820043754
"(2E)-4-Hydroxy-3,7-dimethyl-2,6-octadien-1-yl beta-D-glucopyranoside","Com_3973_pos","(2E)-4-Hydroxy-3,7-dimethyl-2,6-octadien-1-yl beta-D-glucopyranoside","C16 H28 O7",349.20784,7.111,350.21512,"Invalid mass","No results","No results",NA,NA,NA,NA,832591.3226,713469.0846,3197133.166,697255.050199999,737051.838900001,12762074.36,20.8360310095437,20.2400292647684,0.5960017447753,0.487407401768201,0.371359790029655,"stable",0.350421855081475
"2-[(3S)-1-(2-Pyridinylmethyl)-3-pyrrolidinyl]-1,3-benzothiazole","Com_3990_pos","2-[(3S)-1-(2-Pyridinylmethyl)-3-pyrrolidinyl]-1,3-benzothiazole","C17 H17 N3 S",273.13287,4.774,296.12215,"Invalid mass","No results","No results","Organoheterocyclic compounds","Benzothiazoles","Not available","Benzothiazoles",3244159.908,3772027.425,3975303.798,2291388.457,3000012.789,2066111.636,21.2076048749835,21.799651974614,-0.592047099630467,0.0836048758588934,0.231652158875074,"stable",1.57508935989218
"2-phenyl-2,4,6,7-tetrahydrothiino[4,3-c]pyrazol-3-ol","Com_4009_pos","2-phenyl-2,4,6,7-tetrahydrothiino[4,3-c]pyrazol-3-ol","C12 H12 N2 O S",232.0691,5.942,233.07637,"Invalid mass","No results","No results",NA,NA,NA,NA,3729715.624,2369954.988,3469289.926,6032905.75100001,3237623.615,527167.6995,21.052942636928,21.5777571373727,-0.524814500444691,0.680076381704254,0.431133372535983,"stable",0.439341223017203
"PS 32:1","Com_4070_pos","PS 32:1","C38 H72 N O10 P",755.472,9.679,756.47928,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",1130831.748,1130772.492,1111060.082,29543847.15,19272465.48,17612505,24.362162985441,20.1004451758105,4.2617178096305,0.00277275764957695,0.135422409394436,"up",1.84066911115508
"Methyldopa","Com_4104_pos","Methyldopa","C10 H13 N O4",211.08477,1.514,229.11859,"No results","No results","Full match","Phenylpropanoids and polyketides","Phenylpropanoic acids","Not available","Phenylpropanoic acids",2961488.175,3660024.662,2169621.663,13779359.4,2775568.296,2451413.073,22.1151798063769,21.4501082972614,0.665071509115499,0.490429004476652,0.371989055658783,"stable",0.687499583883687
"DL-5-Methoxytryptophan","Com_4119_pos","DL-5-Methoxytryptophan","C12 H14 N2 O3",234.10078,5.264,235.10797,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","Serotonins",6307208.24599999,6971245.46999999,6157623.399,9928472.23799999,7502425.693,7967530.604,23.0025890752821,22.6251657795661,0.377423295715939,0.140063021550438,0.248754092309562,"stable",1.50751367995882
"Oleoyl ethanolamide","Com_4139_pos","Oleoyl ethanolamide","C20 H39 N O2",331.3089,7.877,332.31618,"Invalid mass","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","N-acylethanolamines",1964169.176,298937.2565,1441407.008,2888656.361,2416536.45,170204.1877,20.0144611637988,19.8513390949206,0.163122068878138,0.935009984196264,0.510279444461733,"stable",0.0963062884288542
"7-(1H-pyrrol-1-yl)-5H-chromeno[2,3-b]pyridin-5-one","Com_4149_pos","7-(1H-pyrrol-1-yl)-5H-chromeno[2,3-b]pyridin-5-one","C16 H10 N2 O2",262.07457,6.78,263.08185,"Full match","No results","No results",NA,NA,NA,NA,387885.2348,355347.7437,3062987.041,415594.6203,323721.6088,5116266.532,19.7519571970782,19.5168833932093,0.235073803868836,0.463435653279233,0.366159551415313,"stable",0.133373253683328
"N-(p-Coumaroyl) serotonin","Com_4168_pos","N-(p-Coumaroyl) serotonin","C19 H18 N2 O3",644.26633,5.997,645.27361,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","N-acylserotonins",3733142.558,2259007.288,1404756.136,6818456.13299999,2631482.997,1749905.387,21.5891012722362,21.1203683124125,0.468732959823683,0.146204487626812,0.250311609060039,"stable",0.580544162287809
"SPB 17:1;2O","Com_4175_pos","SPB 17:1;2O","C17 H35 N O2",285.26702,7.237,286.2743,"No results","Full match","No results",NA,NA,NA,NA,3181233.308,1448388.928,6107178.649,6575489.47500001,6896780.798,3404750.42,22.3550920537269,21.5364156635883,0.818676390138624,0.459278567332844,0.365218342121335,"stable",0.950472157999323
"N~5~-(1,3,5-trimethyl-1H-pyrazol-4-yl)-1H-1,2,4-triazole-3,5-diamine","Com_4211_pos","N~5~-(1,3,5-trimethyl-1H-pyrazol-4-yl)-1H-1,2,4-triazole-3,5-diamine","C8 H13 N7",207.12375,5.829,208.13103,"Full match","No results","No results",NA,NA,NA,NA,4667807.735,3775855.208,3501047.13,8706169.313,5057683.67400001,3686172.131,22.3791146782574,21.9140135907553,0.465101087502156,0.191204863384059,0.269714186590363,"stable",0.96129008694662
"(3R)-8-hydroxy-3-(4-methoxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one","Com_4223_pos","(3R)-8-hydroxy-3-(4-methoxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one","C16 H14 O4",252.079,7.463,253.08627,"Invalid mass","No results","No results",NA,NA,NA,NA,6556998.52000001,6322227.50900001,5781517.139,5588718.87299999,6547045.165,4592675.162,22.3958006636324,22.5665407841225,-0.170740120490127,0.274112167363348,0.309931250776772,"stable",0.882373948405864
"PE O-16:1_16:1","Com_4225_pos","PE O-16:1_16:1","C37 H72 N O7 P",673.50517,9.286,674.51245,"No results","Full match","No results",NA,NA,NA,NA,14126942.38,11781064.69,15127129.18,69838218.7300001,57202185.85,52332308.55,25.8227596449609,23.6975157939887,2.12524385097214,0.00615501241955239,0.174594085142642,"up",1.82985803437611
"13,14-Dihydro prostaglandin E1","Com_4241_pos","13,14-Dihydro prostaglandin E1","C20 H36 O5",338.24419,7.684,339.25147,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",3345560.348,2871140.038,10282513.43,3984375.238,2978934.588,3590782.611,21.7360513298841,22.1402327753078,-0.40418144542371,0.545276698855396,0.383186993282979,"stable",0.597147444729599
"6,7,8-trimethoxy-3-phenyl-2-thioxo-1,2,3,4-tetrahydroquinazolin-4-one","Com_4267_pos","6,7,8-trimethoxy-3-phenyl-2-thioxo-1,2,3,4-tetrahydroquinazolin-4-one","C17 H16 N2 O4 S",344.08068,11.539,345.08795,"Invalid mass","No results","No results",NA,NA,NA,NA,2401315.38,2266298.299,29039475.68,2603085.511,3185391.792,29748270.22,22.5803777065486,22.3662706230221,0.214107083526446,0.267012278952067,0.30692753484059,"stable",0.119504751017174
"o-Toluic Acid","Com_4272_pos","o-Toluic Acid","C8 H8 O2",136.05264,5.988,137.05992,"No results","No results","Full match",NA,NA,NA,NA,23811381.31,22012051.58,55711263.2399999,25132406.44,23576077.2,167823830.7,25.4654127281241,24.8761346502202,0.589278077903977,0.360444167074152,0.339930452856478,"stable",0.512348342839153
"MGMG (18:2)","Com_4274_pos","MGMG (18:2)","C27 H48 O9",516.32778,1.793,259.17116,"No results","No results","Full match",NA,NA,NA,NA,11962478.37,7438724.64000001,5744490.73000001,675033.4649,2877095.114,4136138.074,20.9335446339526,22.9307948038724,-1.99725016991981,0.212641518105882,0.281848263714428,"stable",1.4050251441095
"4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid","Com_4287_pos","4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid","C12 H14 O4",222.09072,5.08,483.14557,"Invalid mass","No results","No results",NA,NA,NA,NA,3196241.887,3535873.939,4643867.03899999,3310321.558,3058827.778,1595276.504,21.2694874854255,21.8361586027894,-0.566671117363949,0.369399583844777,0.342482144444011,"stable",1.12470415826686
"Tomatidine","Com_4317_pos","Tomatidine","C27 H45 N O2",415.34522,10.839,416.35249,"Full match","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal alkaloids","Spirosolanes and derivatives",2284593.434,3613971.532,5115842.88000001,186565.8458,6081808.629,5836585.55599999,20.8406958541713,21.7317334174351,-0.891037563263797,0.582463737917985,0.394550356593811,"stable",0.469478136303393
"PE O-18:2_22:6","Com_4322_pos","PE O-18:2_22:6","C45 H76 N O7 P",773.53593,10.346,774.54319,"No results","Full match","No results",NA,NA,NA,NA,14830406.33,17346236.6,13696759.46,17169629.21,7241610.26399999,11397782.86,23.421161509712,23.8591684717758,-0.438006962063795,0.418675259872955,0.355343088369004,"stable",0.936712647792213
"16α-Hydroxydehydroepiandrosterone","Com_4338_pos","16α-Hydroxydehydroepiandrosterone","C19 H28 O3",299.25452,8.678,322.24377,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",13945179.89,12195650.48,13547532.05,12545707.1,13686764.16,9551952.731,23.4914442614814,23.6548844356842,-0.163440174202734,0.487538461738043,0.371387201400063,"stable",0.813826556968608
"4-methylphenyl 1-ethyl-3-methyl-1H-pyrazole-5-carbothioate","Com_4344_pos","4-methylphenyl 1-ethyl-3-methyl-1H-pyrazole-5-carbothioate","C14 H16 N2 O S",260.09843,6.075,261.10571,"Full match","No results","No results",NA,NA,NA,NA,1527192.741,1818469.14,242723.2442,259283.7827,1460343.68,207400.4888,18.708036240512,19.7418988267507,-1.03386258623866,0.308004681234507,0.323028281433732,"stable",0.690220905578339
"SM 34:0;2O","Com_4347_pos","SM 34:0;2O","C39 H81 N2 O6 P",726.56616,8.732,727.57343,"No results","Invalid mass","No results",NA,NA,NA,NA,39650097.15,26179144.96,9495077.723,2137818.552,2011224.361,1710345.903,20.8910690913982,24.353828028779,-3.4627589373808,0.0215270989594171,0.212608953354648,"down",1.743027275898
"Oxohongdenafil","Com_4438_pos","Oxohongdenafil","C25 H32 N6 O4",960.51102,5.447,481.26279,"Invalid mass","No results","No results","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Alkyl-phenylketones",8527426.639,5944457.34300001,17337693.54,4637719.123,3650809.567,28056097.18,22.8955266668806,23.1914004480328,-0.295873781152189,0.612496316998459,0.405670962872927,"stable",0.26236496009479
"PS 20:2_20:3","Com_4463_pos","PS 20:2_20:3","C46 H80 N O10 P",837.55198,9.769,838.55925,"No results","Full match","No results",NA,NA,NA,NA,23600803.92,24837860.9,27266960.96,25891541.75,63595856.3,13951446.71,24.7607727888886,24.5863402799516,0.174432508936967,0.819194623983825,0.477237758484775,"stable",0.250651354733326
"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","Com_4527_pos","1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",219.12613,6.368,202.12287,"Invalid mass","No results","No results",NA,NA,NA,NA,5545744.563,5381690.535,5437730.415,5050655.765,3598719.578,5035121.204,22.1035622062582,22.3790503126594,-0.275488106401248,0.212982316937462,0.282029353412228,"stable",1.19602760521362
"Ouabain","Com_4541_pos","Ouabain","C29 H44 O12",566.26891,5.55,567.27619,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroid lactones","Cardenolide glycosides and derivatives",5055698.26999999,5144705.01500001,4141238.84200001,1865519.716,4640045.888,1698626.568,21.2242637029427,22.1819222807744,-0.957658577831729,0.142757519373034,0.249451529971919,"stable",1.31691872812063
"UR-144 N-(5-Bromopentyl) analog","Com_4545_pos","UR-144 N-(5-Bromopentyl) analog","C21 H28 Br N O",411.11366,5.086,412.12094,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","N-alkylindoles",477544.0037,1139055.493,452938.960599999,1114954.129,1474203.479,1195787.121,20.2565287701841,19.2578792906467,0.998649479537363,0.0879145889049633,0.232005516222189,"stable",1.37804963827197
"22(S)-Hydroxycholesterol","Com_4564_pos","22(S)-Hydroxycholesterol","C27 H46 O2",402.35021,11.252,403.35787,"No results","No results","Full match",NA,NA,NA,NA,144462.4269,131933.9038,191963.0578,161719.408,183217.0833,317432.8891,17.6874732971699,17.2334199281699,0.454053369000022,0.108074834363696,0.238305921498787,"stable",1.0272433939872
"PC O-18:0","Com_4596_pos","PC O-18:0","C26 H54 N O7 P",523.36457,10.117,524.37195,"No results","Full match","Full match",NA,NA,NA,NA,759229.0627,1201947.709,2399175.461,6881313.34499999,1413352.408,3255503.154,21.5931304727823,20.3084085452557,1.28472192752658,0.308710478906024,0.323280885817677,"stable",1.14419247316787
"LPC 34:2","Com_4636_pos","LPC 34:2","C42 H82 N O7 P",765.56011,11.238,766.56738,"No results","Invalid mass","No results",NA,NA,NA,NA,143384.2042,134100.4446,132842.0888,162447.8914,159785.9375,212070.1832,17.4298602264407,17.0606112853965,0.369248941044223,0.138988008899857,0.24846941715655,"stable",1.48750630676593
"PC O-33:4","Com_4644_pos","PC O-33:4","C41 H76 N O7 P",725.5355,10.802,726.54278,"No results","Full match","No results",NA,NA,NA,NA,4801433.474,3266242.776,4459101.834,4415020.764,4305557.215,1912725.579,21.6596519313835,21.9741853575294,-0.314533426145818,0.577753622884302,0.393156635353579,"stable",0.63410037513541
"4-Methyl-2-Oxopentanoic Acid","Com_4664_pos","4-Methyl-2-Oxopentanoic Acid","C6 H10 O3",130.06357,3.551,131.07085,"No results","No results","Full match",NA,NA,NA,NA,1097034.623,62644.82946,2905250.3,2481761.268,55650.84398,2503148.197,19.4207870450742,19.1567721595139,0.264014885560261,0.621865818211764,0.409336411295168,"stable",0.0987928632245602
