"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"PC O-36:5","Com_3512_pos","PC O-36:5","C44 H80 N O7 P",765.56727,10.82,766.57454,"No results","Full match","No results",NA,NA,NA,NA,13773631.13,13608005.09,25576494.59,13265965.02,14767962.66,11691716.1,23.6520590442551,24.007224357422,-0.355165313166843,0.458850416434746,0.329239047118829,"stable",0.809011031639854
"4-cyclopropyl-5-sulfanyl-4H-1,2,4-triazol-3-ol","Com_3557_pos","4-cyclopropyl-5-sulfanyl-4H-1,2,4-triazol-3-ol","C5 H7 N3 O S",157.03344,1.315,158.0407,"Invalid mass","No results","No results",NA,NA,NA,NA,2390017.489,3082229.543,1511370.699,2034663.988,3322809.295,2545706.009,21.2999885281592,21.0905195831661,0.209468944993077,0.543446367492317,0.351486059188558,"stable",0.456866958157553
"2-oxopiperidine-3-carbohydrazide","Com_3558_pos","2-oxopiperidine-3-carbohydrazide","C6 H11 N3 O2",157.08543,2.483,158.09271,"Full match","No results","No results",NA,NA,NA,NA,1094283.855,1053187.371,974645.503299999,1197828.859,1340575.142,1239672.457,20.2626461926023,19.9874681126949,0.275178079907338,0.062731487727541,0.201047467814599,"stable",1.47716602538204
"2-Arachidonoyl glycerol","Com_3577_pos","2-Arachidonoyl glycerol","C23 H38 O4",360.26669,8.91,361.27397,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Endocannabinoids","Not available","Endocannabinoids",4236552.276,3309178.952,2083960.77,4245326.443,4233507.008,4626926.551,22.0574962254051,21.554465936512,0.503030288893125,0.276564629177187,0.266617954709798,"stable",1.05481886616
"3-benzyl-1-methyl-2-oxo-1,2-dihydroquinolin-4-yl benzoate","Com_3586_pos","3-benzyl-1-methyl-2-oxo-1,2-dihydroquinolin-4-yl benzoate","C24 H19 N O3",391.11657,2.254,392.12381,"Invalid mass","No results","No results",NA,NA,NA,NA,1024711.377,2027052.25,1649972.047,1327848.053,672786.0816,715684.8316,19.7164706160895,20.5239160604845,-0.807445444395011,0.311301020355622,0.279768900561313,"stable",1.13331162366484
"4-Hydroxyretinoic Acid","Com_3607_pos","4-Hydroxyretinoic Acid","C20 H28 O3",316.20358,7.684,317.21082,"No results","No results","Full match","Lipids and lipid-like molecules","Prenol lipids","Retinoids","Retinoids",5864772.626,5518265.909,6377678.95900001,4642774.874,3801690.075,3691055.407,21.9401224510812,22.4946757797115,-0.554553328630313,0.0513324688947107,0.195586995602059,"stable",1.51482384858949
"Diacetoxyscirpenol","Com_3628_pos","Diacetoxyscirpenol","C19 H26 O7",388.15371,8.301,389.16094,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","Trichothecenes",993613.211,23160254.07,1559970.517,3860046.805,2296177.366,825668.439800001,20.8887308669816,21.6535199687787,-0.764789101797099,0.666679632969513,0.39238207967008,"stable",0.392722549966148
"3-Hydroxypicolinic acid","Com_3653_pos","3-Hydroxypicolinic acid","C6 H5 N O3",139.02717,1.474,157.06097,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Pyridinecarboxylic acids",4319370.478,3117158.61,3465602.663,4327943.27,6041635.18400001,5401870.284,22.3122617882435,21.7796215311973,0.532640257046261,0.197478419275271,0.236571304343326,"stable",1.32511240721832
"3-(1-benzylpiperidin-4-yl)-3H-[1,2,3]triazolo[4,5-b]pyridine","Com_3659_pos","3-(1-benzylpiperidin-4-yl)-3H-[1,2,3]triazolo[4,5-b]pyridine","C17 H19 N5",293.16081,6.749,294.16809,"Invalid mass","No results","No results",NA,NA,NA,NA,3865178.457,3933194.278,3752643.218,6237486.469,3127635.57,5545121.164,22.183987297929,21.8762831051455,0.307704192783525,0.439247711814328,0.323824123439962,"stable",0.737429188825675
"4-(4-nitrophenylazo)aniline","Com_3660_pos","4-(4-nitrophenylazo)aniline","C12 H10 N4 O2",264.06249,5.915,265.06976,"Invalid mass","No results","No results",NA,NA,NA,NA,5663328.36899999,8501694.30299999,10793405.19,6017821.638,7106332.016,8337240.18700001,22.7575406827564,22.9387281530702,-0.181187470313784,0.320544897340688,0.283418934049674,"stable",0.472083400269937
"KMH","Com_3665_pos","KMH","C17 H30 N6 O4 S",396.19427,6.959,397.20155,"Invalid mass","No results","No results",NA,NA,NA,NA,7854987.739,4414860.26,4830959.39,404509.0051,6953508.084,4066135.8,21.1034496137325,22.3943307436474,-1.29088112991488,0.484393728589722,0.335875463566015,"stable",0.741145664669085
"Oxaliplatin","Com_3673_pos","Oxaliplatin","C8 H14 N2 O4 Pt",794.10814,11.785,398.06135,"Invalid mass","No results","No results",NA,NA,NA,NA,9349608.616,7980972.715,8638938.234,723173.9981,553204.0321,5018248.439,20.2667292974695,23.0423434275451,-2.7756141300756,0.108442028220878,0.212298176947464,"stable",1.3376521047408
"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","Com_3689_pos","2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","C17 H18 N2 O5",330.12368,7.23,331.13096,"Invalid mass","No results","No results",NA,NA,NA,NA,242925.5657,226822.1793,224527.3109,7418344.985,182352.7758,198309.6797,19.2988113795343,17.819296136951,1.47951524258331,0.481863613608384,0.335238102232521,"stable",0.639005215363196
"PE 18:1_18:2","Com_3693_pos","PE 18:1_18:2","C41 H76 N O8 P",741.53136,9.71,742.53863,"No results","Full match","No results",NA,NA,NA,NA,26952521.99,28185245.93,31895054.1,75365778.53,50460885.41,39671684.11,25.665891580465,24.7863943828438,0.879497197621145,0.121352293924137,0.214047004004366,"stable",1.39337451743623
"N1-phenethylbenzene-1-carbothioamide","Com_3725_pos","N1-phenethylbenzene-1-carbothioamide","C15 H15 N S",241.0929,5.328,242.10017,"Full match","No results","No results",NA,NA,NA,NA,7194269.726,8378720.927,3830240.871,17699164.79,17104438.66,21745475.15,24.1597524218769,22.5485730339043,1.61117938797259,0.0709643046056694,0.204023263443326,"stable",1.506014243584
"2-[(3S)-1-Benzyl-3-pyrrolidinyl]-1,3-benzothiazole","Com_3726_pos","2-[(3S)-1-Benzyl-3-pyrrolidinyl]-1,3-benzothiazole","C18 H18 N2 S",294.12175,5.022,295.12903,"Invalid mass","No results","No match","Organoheterocyclic compounds","Benzothiazoles","Not available","Benzothiazoles",2702057.189,2188421.853,2322709.781,2063259.52,1810220.964,2318489.634,20.969660697197,21.1914878959145,-0.22182719871747,0.192432687435542,0.23454646357261,"stable",1.03798295125876
"L-Ornithine","Com_3727_pos","L-Ornithine","C5 H12 N2 O2",132.09014,1.324,133.09741,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-alpha-amino acids",11952929.56,10187782,12117049.7,9565483.28700001,7701159.07,7163580.078,22.9460999786393,23.4405775698775,-0.494477591238159,0.0662463248270871,0.202397560527062,"stable",1.41460912002796
"PC 16:0_17:2","Com_3746_pos","PC 16:0_17:2","C41 H78 N O8 P",743.54687,11.778,744.55334,"No results","Full match","No results",NA,NA,NA,NA,4188457.104,4583881.174,8604372.274,7612047.94299999,3962026.459,6231296.906,22.4495871101186,22.3875880659108,0.0619990442078553,0.892816725251953,0.463754067340128,"stable",0.118900308800425
"PE 19:2_19:2","Com_3747_pos","PE 19:2_19:2","C43 H78 N O8 P",767.54585,11.769,768.55312,"No results","Full match","No results",NA,NA,NA,NA,10239238.89,14301520.84,13623755.04,35284616.13,12619670.09,19600971.73,24.2953762269983,23.5856304819203,0.709745745078063,0.342336552481318,0.292001119621136,"stable",1.01518571863716
"Indole-3-acetic acid","Com_3761_pos","Indole-3-acetic acid","C10 H9 N O2",175.06363,5.726,176.07091,"Full match","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indole-3-acetic acid derivatives",11552945.51,13018829.78,17397983.37,12819261.71,10835634.01,11119128.28,23.4625434756524,23.7160901942645,-0.253546718612117,0.384938081091623,0.307141636091413,"stable",0.91349964123137
"Ergocristine","Com_3764_pos","Ergocristine","C35 H39 N5 O5",1218.57466,4.827,610.29461,"Invalid mass","No results","No results","Alkaloids and derivatives","Ergoline and derivatives","Lysergic acids and derivatives","Ergotamines, dihydroergotamines, and derivatives",6148596.80499999,4908256.342,5553214.917,5472111.157,3343402.286,3576382.511,21.9422070820525,22.3944989141415,-0.452291832089006,0.088138015043482,0.208607558222759,"stable",1.12855721342137
"2,3-dihydroxypropyl 12-methyltridecanoate","Com_3800_pos","2,3-dihydroxypropyl 12-methyltridecanoate","C17 H34 O4",319.27246,6.307,320.27973,"Invalid mass","No results","No results",NA,NA,NA,NA,4542713.59,5214159.412,3169842.489,1454026.826,3702927.14,2400580.115,21.1622696137959,22.0083686339141,-0.846099020118224,0.168427066048206,0.223858406465324,"stable",1.13828235241633
"6-Pentyl-2H-pyran-2-one","Com_3806_pos","6-Pentyl-2H-pyran-2-one","C10 H14 O2",166.09702,5.944,167.10412,"Invalid mass","No results","No results",NA,NA,NA,NA,1373509.213,2208989.067,1470000.361,1571221.359,1255039.922,1412518.734,20.42419847089,20.6505916943985,-0.226393223508524,0.533398308732718,0.348804091470588,"stable",0.719972124909818
"Levamisole hydrochloride","Com_3852_pos","Levamisole hydrochloride","C11 H12 N2 S",204.07254,5.789,205.07982,"Full match","No results","No results",NA,NA,NA,NA,315038.7329,291580.5081,306268.7857,7058786.67700001,218044.2161,228833.2219,19.4297289930979,18.2143810849773,1.21534790812059,0.534791837088149,0.349173379631519,"stable",0.567301700116733
"3-(2-thienylmethylidene)chroman-4-one","Com_3865_pos","3-(2-thienylmethylidene)chroman-4-one","C14 H10 O2 S",264.02415,4.744,265.03143,"Invalid mass","No results","No results",NA,NA,NA,NA,2634246.895,2245575.896,3463035.598,4435463.738,10815149.51,6694629.563,22.7072588634228,21.3837396591525,1.32351920427033,0.108543238501513,0.212313380663157,"stable",1.39989918758546
"Epitestosterone","Com_3867_pos","Epitestosterone","C19 H28 O2",288.20913,6.941,289.21641,"Full match","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",8651628.041,12516606.11,10031165.44,8361210.73399999,4593452.241,6343996.84399999,22.5744628183537,23.2932887321831,-0.718825913829427,0.217380282216408,0.243923968456597,"stable",1.2784312217261
"CAR 12:1","Com_3877_pos","CAR 12:1","C19 H36 N O4",341.25625,6.796,342.26353,"No results","Invalid mass","No results",NA,NA,NA,NA,2270416.012,1770230.576,2592628.287,1288163.309,2107312.046,2674167.274,20.8848382951537,21.0586716803009,-0.173833385147251,0.648508906361725,0.38581360601333,"stable",0.398276446729148
"N-cyclohexyl-6,7-dimethoxyquinazolin-4-amine","Com_3905_pos","N-cyclohexyl-6,7-dimethoxyquinazolin-4-amine","C16 H21 N3 O2",287.16374,5.514,288.17102,"Full match","No results","No results",NA,NA,NA,NA,383769.6559,358003.53,362853.39,342074.9102,265241.0515,282035.5497,18.1688049387346,18.489507543037,-0.320702604302365,0.0568585319817775,0.198470131162902,"stable",1.34279511254153
"2-benzylideneindan-1-one","Com_3930_pos","2-benzylideneindan-1-one","C16 H12 O",220.08913,7.408,221.0964,"Full match","No results","No results",NA,NA,NA,NA,839011.318100001,4735999.573,3045822.834,4765968.72,4089719.243,2866812.052,21.8663081072887,21.1306562878841,0.73565181940457,0.493656847738357,0.338173132217551,"stable",0.70434263010223
"(2E)-4-Hydroxy-3,7-dimethyl-2,6-octadien-1-yl beta-D-glucopyranoside","Com_3973_pos","(2E)-4-Hydroxy-3,7-dimethyl-2,6-octadien-1-yl beta-D-glucopyranoside","C16 H28 O7",349.20784,7.111,350.21512,"Invalid mass","No results","No results",NA,NA,NA,NA,812153.2222,711461.0412,751639.195499999,693054.3548,654713.302999999,827631.177399999,19.4605804047375,19.5304994722509,-0.0699190675134069,0.587111664951408,0.36313396460827,"stable",0.476798414477764
"2-[(3S)-1-(2-Pyridinylmethyl)-3-pyrrolidinyl]-1,3-benzothiazole","Com_3990_pos","2-[(3S)-1-(2-Pyridinylmethyl)-3-pyrrolidinyl]-1,3-benzothiazole","C17 H17 N3 S",273.13287,4.774,296.12215,"Invalid mass","No results","No results","Organoheterocyclic compounds","Benzothiazoles","Not available","Benzothiazoles",3679865.189,5093673.23,4614030.503,3226174.329,3181559.1,3547994.571,21.6604226096432,22.0763641915477,-0.41594158190447,0.0999503838256161,0.210921982826552,"stable",1.34731052379966
"2-phenyl-2,4,6,7-tetrahydrothiino[4,3-c]pyrazol-3-ol","Com_4009_pos","2-phenyl-2,4,6,7-tetrahydrothiino[4,3-c]pyrazol-3-ol","C12 H12 N2 O S",232.0691,5.942,233.07637,"Invalid mass","No results","No results",NA,NA,NA,NA,4596501.41199999,4084513.809,5422417.07799999,1703691.402,2043690.714,2172818.839,20.9047048392599,22.1547807793654,-1.25007594010548,0.0105903650598739,0.15207209868962,"down",1.60049977314619
"PS 32:1","Com_4070_pos","PS 32:1","C38 H72 N O10 P",755.472,9.679,756.47928,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",5132348.035,1193060.976,6662787.455,1118898.654,8965600.11500001,978345.299600001,21.0298669592928,21.7150394550549,-0.685172495762011,0.740757055213497,0.417766935616921,"stable",0.423547790672481
"Methyldopa","Com_4104_pos","Methyldopa","C10 H13 N O4",211.08477,1.514,229.11859,"No results","No results","Full match","Phenylpropanoids and polyketides","Phenylpropanoic acids","Not available","Phenylpropanoic acids",11379686.28,10306490.07,11584858.07,10059209.59,10484572.18,13211363.26,23.4130180929904,23.4009147487494,0.0121033442409697,0.919726115675931,0.471146118606153,"stable",0.0749852727705419
"DL-5-Methoxytryptophan","Com_4119_pos","DL-5-Methoxytryptophan","C12 H14 N2 O3",234.10078,5.264,235.10797,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","Serotonins",6117303.291,6534904.763,7142809.159,7145219.776,7200959.01100001,7555631.059,22.7991418022419,22.6507531001513,0.148388702090617,0.0700865207564276,0.203735482929722,"stable",1.20501820338844
"Oleoyl ethanolamide","Com_4139_pos","Oleoyl ethanolamide","C20 H39 N O2",331.3089,7.877,332.31618,"Invalid mass","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","N-acylethanolamines",1263359.025,1259740.579,259183.0057,1620051.634,4220242.161,1934352.058,21.1733072270378,19.5057133641553,1.66759386288254,0.151210947192977,0.218528941678733,"stable",1.1416201106654
"7-(1H-pyrrol-1-yl)-5H-chromeno[2,3-b]pyridin-5-one","Com_4149_pos","7-(1H-pyrrol-1-yl)-5H-chromeno[2,3-b]pyridin-5-one","C16 H10 N2 O2",262.07457,6.78,263.08185,"Full match","No results","No results",NA,NA,NA,NA,388842.072,352776.5527,362841.6546,338448.829,314373.3802,290823.4838,18.2601606602369,18.4887335037527,-0.228572843515806,0.0387626482203871,0.186545304338699,"stable",1.37660364203911
"N-(p-Coumaroyl) serotonin","Com_4168_pos","N-(p-Coumaroyl) serotonin","C19 H18 N2 O3",644.26633,5.997,645.27361,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","N-acylserotonins",2782652.568,2106674.874,5126120.592,859767.4863,4280410.246,5663755.362,21.3920773976128,21.5680005316156,-0.175923134002826,0.846449915346602,0.450520275380535,"stable",0.155788039271604
"SPB 17:1;2O","Com_4175_pos","SPB 17:1;2O","C17 H35 N O2",285.26702,7.237,286.2743,"No results","Full match","No results",NA,NA,NA,NA,3553239.231,3502355.918,921198.2507,2901279.59,5112436.673,4823405.246,21.9851527109316,21.1045832703879,0.880569440543717,0.38186388528639,0.306114822611134,"stable",0.882786221641043
"N~5~-(1,3,5-trimethyl-1H-pyrazol-4-yl)-1H-1,2,4-triazole-3,5-diamine","Com_4211_pos","N~5~-(1,3,5-trimethyl-1H-pyrazol-4-yl)-1H-1,2,4-triazole-3,5-diamine","C8 H13 N7",207.12375,5.829,208.13103,"Full match","No results","No results",NA,NA,NA,NA,4018321.391,4795593.456,5545313.459,3370719.788,2896053.266,3125366.8,21.5752920208383,22.1780923464354,-0.602800325597084,0.0764487099980931,0.205687476262148,"stable",1.48123585783081
"(3R)-8-hydroxy-3-(4-methoxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one","Com_4223_pos","(3R)-8-hydroxy-3-(4-methoxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one","C16 H14 O4",252.079,7.463,253.08627,"Invalid mass","No results","No results",NA,NA,NA,NA,4877601.207,4223797.009,4835135.001,4747811.964,3560518.332,3902403.125,21.9461395352326,22.144324729879,-0.198185194646342,0.136018293550099,0.215655940204107,"stable",0.955405969526034
"PE O-16:1_16:1","Com_4225_pos","PE O-16:1_16:1","C37 H72 N O7 P",673.50517,9.286,674.51245,"No results","Full match","No results",NA,NA,NA,NA,92979041.38,28097526.89,109059630.3,17072542.19,46306358.56,7561185.192,24.1133541659299,25.9716279869856,-1.85827382105566,0.302993574845242,0.27678858810033,"stable",1.13845531118895
"13,14-Dihydro prostaglandin E1","Com_4241_pos","13,14-Dihydro prostaglandin E1","C20 H36 O5",338.24419,7.684,339.25147,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",3297970.906,4660061.17200001,3650186.92,3786922.902,2965805.562,2862221.974,21.6004304457809,21.8682012055402,-0.26777075975923,0.395100811024031,0.310469036153873,"stable",0.934623121447434
"6,7,8-trimethoxy-3-phenyl-2-thioxo-1,2,3,4-tetrahydroquinazolin-4-one","Com_4267_pos","6,7,8-trimethoxy-3-phenyl-2-thioxo-1,2,3,4-tetrahydroquinazolin-4-one","C17 H16 N2 O4 S",344.08068,11.539,345.08795,"Invalid mass","No results","No results",NA,NA,NA,NA,2337064.794,2271453.831,2467018.411,2386702.218,2016318.659,3473681.907,21.2859711980945,21.1685959682709,0.117375229823502,0.611759524117386,0.372190341863726,"stable",0.400820245964444
"o-Toluic Acid","Com_4272_pos","o-Toluic Acid","C8 H8 O2",136.05264,5.988,137.05992,"No results","No results","Full match",NA,NA,NA,NA,25165831.35,22270540.66,26033846.51,24739083.69,19853956.28,18914065.07,24.3253893479034,24.5424937731425,-0.21710442523915,0.233256838809759,0.249153926928141,"stable",1.02358336203747
"MGMG (18:2)","Com_4274_pos","MGMG (18:2)","C27 H48 O9",516.32778,1.793,259.17116,"No results","No results","Full match",NA,NA,NA,NA,4734370.898,4766478.213,3710556.043,1856561.758,5689281.72900001,5126674.849,21.8512029796152,22.0608125135582,-0.209609533942999,0.749865269517026,0.4207424578904,"stable",0.320987108582133
"4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid","Com_4287_pos","4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid","C12 H14 O4",222.09072,5.08,483.14557,"Invalid mass","No results","No results",NA,NA,NA,NA,556479.2069,515204.5301,564282.7913,1479606.835,1230295.797,3371180.929,20.8040596189382,19.0556042789218,1.74845534001634,0.0525757760707686,0.196280773113383,"stable",1.46889757157514
"Tomatidine","Com_4317_pos","Tomatidine","C27 H45 N O2",415.34522,10.839,416.35249,"Full match","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal alkaloids","Spirosolanes and derivatives",720636.150600001,1242047.757,569457.604600001,1265623.385,1991494.387,1290901.484,20.4989280626726,19.6074765433371,0.891451519335508,0.0269991253990175,0.172367292580012,"up",1.23489777132642
"PE O-18:2_22:6","Com_4322_pos","PE O-18:2_22:6","C45 H76 N O7 P",773.53593,10.346,774.54319,"No results","Full match","No results",NA,NA,NA,NA,10949618.53,19219131.27,10146540.42,23635692.22,16189580.31,9294839.998,23.8636748775148,23.6183005451292,0.245374332385545,0.628609273274157,0.37845527966894,"stable",0.403248475972487
"16α-Hydroxydehydroepiandrosterone","Com_4338_pos","16α-Hydroxydehydroepiandrosterone","C19 H28 O3",299.25452,8.678,322.24377,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",12417379.68,20790152.25,13212464.62,14976109.19,11084367.19,10352184.59,23.5138715024524,23.8435502306749,-0.329678728222504,0.434680338476512,0.322519489664419,"stable",0.824919733584265
"4-methylphenyl 1-ethyl-3-methyl-1H-pyrazole-5-carbothioate","Com_4344_pos","4-methylphenyl 1-ethyl-3-methyl-1H-pyrazole-5-carbothioate","C14 H16 N2 O S",260.09843,6.075,261.10571,"Full match","No results","No results",NA,NA,NA,NA,323793.1807,1322188.48,400175.0367,307763.0886,221949.1869,225469.926,17.924635358108,19.0831603811002,-1.15852502299221,0.25828721595461,0.258923493060989,"stable",1.09835559241717
"SM 34:0;2O","Com_4347_pos","SM 34:0;2O","C39 H81 N2 O6 P",726.56616,8.732,727.57343,"No results","Invalid mass","No results",NA,NA,NA,NA,41100719.38,35662621.53,60599622.7499999,36753893.09,17143061.06,13570625.78,24.2854996847532,25.4111250695905,-1.12562538483723,0.190687388904365,0.233829542377861,"stable",1.24478818523221
"Oxohongdenafil","Com_4438_pos","Oxohongdenafil","C25 H32 N6 O4",960.51102,5.447,481.26279,"Invalid mass","No results","No results","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Alkyl-phenylketones",3855973.52,6888027.30900001,5014963.998,19813866.32,5393225.017,5255719.818,22.9760602739282,22.284043686233,0.692016587695157,0.49818229488829,0.339275626258751,"stable",0.751643248111274
"PS 20:2_20:3","Com_4463_pos","PS 20:2_20:3","C46 H80 N O10 P",837.55198,9.769,838.55925,"No results","Full match","No results",NA,NA,NA,NA,22819122.51,20870096.24,21181427.39,30038640.61,23035224.63,26250556.41,24.6478330624791,24.3649901250244,0.28284293745465,0.0630225928917649,0.201164288415407,"stable",1.26994748046281
"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","Com_4527_pos","1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",219.12613,6.368,202.12287,"Invalid mass","No results","No results",NA,NA,NA,NA,4366806.666,3668445.226,4263709.313,3458890.06,3173669.975,3841008.643,21.7308840630883,21.9628540647834,-0.231970001695124,0.0515433667958979,0.195706684769145,"stable",1.18814573570439
"Ouabain","Com_4541_pos","Ouabain","C29 H44 O12",566.26891,5.55,567.27619,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroid lactones","Cardenolide glycosides and derivatives",344743.8398,328695.0755,332206.0909,311384.3211,242567.3505,257926.1983,18.0376538076682,18.3544248543237,-0.316771046655511,0.0686356438033251,0.203245550737882,"stable",1.35467759577455
"UR-144 N-(5-Bromopentyl) analog","Com_4545_pos","UR-144 N-(5-Bromopentyl) analog","C21 H28 Br N O",411.11366,5.086,412.12094,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","N-alkylindoles",1742914.308,938367.072499999,3377715.359,5258916.875,1176425.117,2533890.528,21.2550783631729,20.753493133195,0.501585229977827,0.482365875195215,0.335364965755444,"stable",0.482526451786379
"22(S)-Hydroxycholesterol","Com_4564_pos","22(S)-Hydroxycholesterol","C27 H46 O2",402.35021,11.252,403.35787,"No results","No results","Full match",NA,NA,NA,NA,332578.9154,196402.0528,191430.5682,369559.7696,1137034.734,186781.8622,18.707762641226,17.8244164542483,0.883346186977608,0.397211540999195,0.311147495686102,"stable",0.795899953319008
"PC O-18:0","Com_4596_pos","PC O-18:0","C26 H54 N O7 P",523.36457,10.117,524.37195,"No results","Full match","Full match",NA,NA,NA,NA,2184822.33,1617532.902,1198807.657,2409955.61,3746886.866,3407116.393,21.5793186438983,20.6258723114183,0.95344633248002,0.148302988529644,0.217890922189011,"stable",1.37619700816384
"LPC 34:2","Com_4636_pos","LPC 34:2","C42 H82 N O7 P",765.56011,11.238,766.56738,"No results","Invalid mass","No results",NA,NA,NA,NA,160790.7063,142577.551,199935.4371,142375.0987,123671.5747,127230.8471,16.9975269005669,17.3417954973622,-0.344268596795263,0.155137979294053,0.219358136443488,"stable",1.22474355595125
"PC O-33:4","Com_4644_pos","PC O-33:4","C41 H76 N O7 P",725.5355,10.802,726.54278,"No results","Full match","No results",NA,NA,NA,NA,6690503.023,3399295.865,7828080.56300001,3911195.684,4370133.743,1215250.38,21.3904154813727,22.423571643468,-1.03315616209537,0.365471589285748,0.300473198770472,"stable",0.983638007354244
"4-Methyl-2-Oxopentanoic Acid","Com_4664_pos","4-Methyl-2-Oxopentanoic Acid","C6 H10 O3",130.06357,3.551,131.07085,"No results","No results","Full match",NA,NA,NA,NA,63956.75294,608773.7939,764563.486799999,223554.7134,49563.65955,712693.786800001,17.6033954508885,18.2415441943799,-0.638148743491431,0.726763000385476,0.413135241504893,"stable",0.323878994941711
"ILK","Com_4697_pos","ILK","C18 H36 N4 O4",186.13718,4.724,187.14442,"Invalid mass","No results","No results",NA,NA,NA,NA,3443687.722,2302810.245,3174978.03,2083408.174,2208454.689,2056544.948,21.0123036864774,21.4829340586232,-0.470630372145841,0.150977673663114,0.218478531529577,"stable",1.31140814656081
"3-Methoxy prostaglandin F1α","Com_4719_pos","3-Methoxy prostaglandin F1α","C21 H38 O6",408.24513,8.852,409.25241,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",474091.5969,427812.1192,450886.5975,427064.4925,342500.7595,345504.0393,18.4960617135355,18.7812764081363,-0.285214694600846,0.0548260575555455,0.197467743674763,"stable",1.29626229446987
"Paraxanthine","Com_4734_pos","Paraxanthine","C7 H8 N4 O2",180.06345,1.722,198.09721,"Invalid mass","No match","No match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Xanthines",8745978.821,5532592.97099999,6732974.944,10951397.3,8162752.80800001,6003101.706,22.9541708796595,22.7141751494802,0.239995730179309,0.378595301294309,0.305012485909497,"stable",0.587577765754722
"3,5-di(2-furylmethylidene)tetrahydro-2H-pyran-4-one","Com_4794_pos","3,5-di(2-furylmethylidene)tetrahydro-2H-pyran-4-one","C15 H12 O4",256.0696,2.404,257.07688,"Invalid mass","No results","No results",NA,NA,NA,NA,6790644.11299999,15724679.23,23140095.96,9037008.912,32710118.91,21874617.1,24.1511340036634,23.688511919173,0.462622084490377,0.295381455842879,0.273970198214386,"stable",0.482542846792249
"Scopolamine","Com_4826_pos","Scopolamine","C17 H21 N O4",303.15094,6.247,304.15822,"Invalid mass","No results","No results","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives","Beta hydroxy acids and derivatives",3240531.401,282484.7307,319901.9392,3521485.429,5265686.556,308317.9302,20.7700007214739,19.3409608523001,1.42903986917385,0.413802579583372,0.316335607873651,"stable",0.634607815716855
"CAR 18:1","Com_4846_pos","CAR 18:1","C25 H48 N O4",443.36168,8.54,426.35843,"No results","Invalid mass","No results",NA,NA,NA,NA,2023249.791,2865367.114,1580160.03,3320859.839,4749471.69,5792304.871,22.1027223745757,20.9967236063371,1.10599876823859,0.102394068772786,0.211339515423308,"stable",1.40401144882286
"PC 34:2","Com_4877_pos","PC 34:2","C42 H80 N O8 P",779.54448,9.041,780.55176,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",74403981.5000001,65659306.58,125280574.5,82167644.2799999,63123757.6199999,51281676.3899999,25.9385623036656,26.3393200532337,-0.400757749568108,0.465155926486095,0.330919866928193,"stable",0.826282046650205
